Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/27  04:00:00,18.670387434910454,20.4,19.708239623052426,18.69580168273254,13.0,41.15144130385749,-1.4715041189088536,18.644494894880446,18.644437661401296,6.6,0.7819961369702649,-13.070800680997485,18.69580168273254,19.708239623052426,6.6,-0.7675509470235664,1.4788070999578025,20.4,18.670387732568579,18.670337968708404 
 01/27  04:01:00,18.670337968708404,20.4,19.708238201643224,18.69575340029158,13.0,41.15152586064788,-1.471572457510137,18.644444264686496,18.6443870330078,6.6,0.7820312913880381,-13.070389737348162,18.69575340029158,19.708238201643224,6.6,-0.7675866985024765,1.4788751347276823,20.399999999999996,18.67033826634511,18.670288504551129 
 01/27  04:02:00,18.670288504551129,20.4,19.708236780305407,18.69570511984731,13.0,41.15161041319174,-1.4716407933034089,18.644393636584569,18.644336406706306,6.6,0.7820664443788599,-13.069978798719067,18.69570511984731,19.708236780305407,6.6,-0.7676224485292205,1.47894316669937,20.4,18.670288802166419,18.67023904243854 
 01/27  04:03:00,18.67023904243854,20.4,19.708235359038704,18.69565684139959,13.0,41.151694961505558,-1.4717091262854823,18.644343010574635,18.644285782496675,6.6,0.7821015959409062,-13.069567890725333,18.69565684139959,19.708235359038704,6.6,-0.7676581971020814,1.4790111958741983,20.4,18.670239340032425,18.67018958237054 
 01/27  04:04:00,18.67018958237054,20.4,19.708233937843425,18.69560856494838,13.0,41.151779505570299,-1.4717774564609747,18.64429238665655,18.644235160378885,6.6,0.7821367460756795,-13.069156983568132,18.69560856494838,19.708233937843425,6.6,-0.7676939442228833,1.479079222252135,20.4,18.670189879943015,18.670140124347055 
 01/27  04:05:00,18.670140124347055,20.4,19.708232516719446,18.6955602904936,13.0,41.15186404539358,-1.471845783828228,18.64424176483029,18.644184540352783,6.6,0.7821718947814629,-13.06874610819288,18.6955602904936,19.708232516719446,6.6,-0.7677296898915191,1.4791472458339275,20.400000000000003,18.67014042189812,18.670090668367995 
 01/27  04:06:00,18.670090668367995,20.4,19.708231095666706,18.695512018035168,13.0,41.151948580979219,-1.471914108388055,18.644191145095716,18.64413392241836,6.6,0.7822070420600803,-13.068335233733235,18.695512018035168,19.708231095666706,6.6,-0.767765434108096,1.4792152666200965,20.399999999999996,18.670090965897658,18.670041214433288 
 01/27  04:07:00,18.670041214433288,20.4,19.708229674685268,18.695463747573009,13.0,41.15203311232254,-1.471982430143219,18.6441405274528,18.644083306575458,6.6,0.7822421879098152,-13.067924392202129,18.695463747573009,19.708229674685268,6.6,-0.7678011768726138,1.4792832846106093,20.399999999999996,18.670041511941546,18.66999176254284 
 01/27  04:08:00,18.66999176254284,20.4,19.70822825377508,18.695415479107063,13.0,41.152117639427789,-1.4720507490939479,18.644089911901398,18.644032692824064,6.6,0.7822773323325987,-13.067513550067554,18.695415479107063,19.70822825377508,6.6,-0.7678369181860385,1.479351299804913,20.399999999999996,18.669992060029693,18.669942312696578 
 01/27  04:09:00,18.669942312696578,20.4,19.708226832936118,18.695367212637206,13.0,41.152202162296017,-1.4721190652395267,18.644039298441489,18.64398208116402,6.6,0.7823124753264995,-13.067102741474353,18.695367212637206,19.708226832936118,6.6,-0.7678726580468678,1.4794193122034958,20.399999999999996,18.669942610162033,18.66989286489441 
