Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/28  06:26:00,20.4,20.4,20.804960995558678,20.804958460931883 
 01/28  06:27:00,20.4,20.4,20.80495846118749,20.8049559265806 
 01/28  06:28:00,20.4,20.4,20.804955926836205,20.80495339224171 
 01/28  06:29:00,20.4,20.4,20.804953392497315,20.804950857922717 
 01/28  06:30:00,20.4,20.399999999999996,20.804950858178317,20.804948323616146 
 01/28  06:31:00,20.4,20.4,20.80494832387174,20.804945789329439 
 01/28  06:32:00,20.4,20.399999999999996,20.80494578958503,20.804943255055166 
 01/28  06:33:00,20.4,20.4,20.804943255310758,20.804940720800717 
 01/28  06:34:00,20.4,20.4,20.804940721056306,20.804938186558709 
 01/28  06:35:00,20.4,20.4,20.804938186814299,20.8049356523365 
 01/28  06:36:00,20.4,20.4,20.804935652592083,20.804933118126763 
 01/28  06:37:00,20.4,20.4,20.804933118382338,20.804930583936799 
 01/28  06:38:00,20.4,20.4,20.804930584192375,20.80492804975932 
 01/28  06:39:00,20.4,20.399999999999996,20.804928050014895,20.80492551560159 
 01/28  06:40:00,20.4,20.4,20.80492551585716,20.804922981456359 
 01/28  06:41:00,20.4,20.4,20.804922981711923,20.80492044733085 
 01/28  06:42:00,20.4,20.4,20.804920447586416,20.804917913217854 
 01/28  06:43:00,20.4,20.4,20.804917913473419,20.804915379124556 
 01/28  06:44:00,20.4,20.4,20.80491537938011,20.804912845043785 
 01/28  06:45:00,20.4,20.399999999999996,20.804912845299336,20.804910310982679 
 01/28  06:46:00,20.4,20.4,20.804910311238229,20.80490777693412 
 01/28  06:47:00,20.4,20.400000000000003,20.80490777718966,20.80490524290521 
 01/28  06:48:00,20.4,20.399999999999996,20.804905243160755,20.804902708888887 
 01/28  06:49:00,20.4,20.4,20.80490270914443,20.804900174892209 
 01/28  06:50:00,20.4,20.399999999999996,20.804900175147748,20.80489764090814 
 01/28  06:51:00,20.4,20.4,20.80489764116368,20.80489510694371 
 01/28  06:52:00,20.4,20.399999999999996,20.80489510719924,20.80489257299192 
 01/28  06:53:00,20.4,20.400000000000003,20.804892573247448,20.804890039059765 
