Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/29  19:35:00,20.4,20.4,20.399999928609089,20.399999928746884 
 01/29  19:36:00,20.4,20.399999999999996,20.39999992874688,20.399999928884318 
 01/29  19:37:00,20.4,20.4,20.399999928884314,20.399999929021385 
 01/29  19:38:00,20.4,20.399999999999996,20.39999992902138,20.399999929158086 
 01/29  19:39:00,20.4,20.399999999999996,20.399999929158086,20.399999929294418 
 01/29  19:40:00,20.4,20.399999999999996,20.399999929294414,20.399999929430377 
 01/29  19:41:00,20.4,20.399999999999996,20.399999929430377,20.399999929565977 
 01/29  19:42:00,20.4,20.4,20.399999929565977,20.39999992970122 
 01/29  19:43:00,20.4,20.4,20.39999992970122,20.399999929836125 
 01/29  19:44:00,20.4,20.4,20.399999929836125,20.399999929970695 
 01/29  19:45:00,20.4,20.4,20.399999929970695,20.399999930104948 
 01/29  19:46:00,20.4,20.4,20.399999930104948,20.3999999302389 
 01/29  19:47:00,20.4,20.399999999999996,20.3999999302389,20.39999993037255 
 01/29  19:48:00,20.4,20.4,20.39999993037255,20.39999993050592 
 01/29  19:49:00,20.4,20.39999999999999,20.399999930505918,20.399999930639014 
 01/29  19:50:00,20.4,20.399999999999996,20.399999930639014,20.39999993077183 
 01/29  19:51:00,20.4,20.4,20.39999993077183,20.39999993090438 
 01/29  19:52:00,20.4,20.4,20.39999993090438,20.39999993103665 
 01/29  19:53:00,20.4,20.399999999999996,20.39999993103665,20.39999993116865 
 01/29  19:54:00,20.4,20.4,20.39999993116865,20.399999931300383 
 01/29  19:55:00,20.4,20.399999999999996,20.39999993130038,20.39999993143185 
 01/29  19:56:00,20.4,20.4,20.39999993143185,20.399999931563064 
 01/29  19:57:00,20.4,20.399999999999996,20.399999931563064,20.39999993169403 
 01/29  19:58:00,20.4,20.4,20.399999931694035,20.399999931824757 
 01/29  19:59:00,20.4,20.4,20.399999931824757,20.399999931955255 
 01/29  20:00:00,20.4,20.399999999999996,20.399999931955255,20.399999932085526 
 01/29  20:01:00,20.4,20.399999999999996,20.39999993208552,20.399999932215576 
 01/29  20:02:00,20.4,20.399999999999996,20.399999932215576,20.399999932345407 
 01/29  20:03:00,20.4,20.4,20.399999932345407,20.399999932475017 
 01/29  20:04:00,20.4,20.4,20.399999932475017,20.399999932604407 
 01/29  20:05:00,20.4,20.4,20.399999932604407,20.39999993273357 
 01/29  20:06:00,20.4,20.399999999999996,20.39999993273357,20.39999993286251 
 01/29  20:07:00,20.4,20.4,20.39999993286251,20.39999993299121 
 01/29  20:08:00,20.4,20.399999999999996,20.39999993299121,20.399999933119667 
 01/29  20:09:00,20.4,20.399999999999996,20.399999933119667,20.39999993324785 
 01/29  20:10:00,20.4,20.4,20.39999993324785,20.399999933375744 
 01/29  20:11:00,20.4,20.4,20.399999933375744,20.399999933503325 
 01/29  20:12:00,20.4,20.4,20.399999933503325,20.399999933630576 
 01/29  20:13:00,20.4,20.399999999999996,20.399999933630576,20.39999993375748 
 01/29  20:14:00,20.4,20.399999999999996,20.39999993375748,20.399999933884027 
 01/29  20:15:00,20.4,20.4,20.39999993388403,20.39999993401021 
 01/29  20:16:00,20.4,20.399999999999996,20.399999934010208,20.399999934136038 
 01/29  20:17:00,20.4,20.399999999999996,20.399999934136038,20.399999934261513 
 01/29  20:18:00,20.4,20.399999999999996,20.39999993426151,20.399999934386654 
 01/29  20:19:00,20.4,20.399999999999996,20.399999934386654,20.399999934511489 
 01/29  20:20:00,20.4,20.4,20.399999934511486,20.399999934636058 
 01/29  20:21:00,20.4,20.399999999999996,20.399999934636058,20.39999993476038 
 01/29  20:22:00,20.4,20.4,20.399999934760378,20.39999993488449 
 01/29  20:23:00,20.4,20.399999999999996,20.39999993488449,20.399999935008414 
 01/29  20:24:00,20.4,20.399999999999996,20.399999935008414,20.399999935132177 
 01/29  20:25:00,20.4,20.399999999999996,20.399999935132177,20.399999935255797 
 01/29  20:26:00,20.4,20.399999999999996,20.399999935255793,20.399999935379289 
 01/29  20:27:00,20.4,20.399999999999996,20.399999935379289,20.39999993550267 
 01/29  20:28:00,20.4,20.399999999999996,20.39999993550267,20.39999993562595 
 01/29  20:29:00,20.4,20.4,20.399999935625954,20.399999935749145 
 01/29  20:30:00,20.4,20.399999999999996,20.399999935749145,20.39999993587226 
 01/29  20:31:00,20.4,20.399999999999996,20.39999993587226,20.3999999359953 
 01/29  20:32:00,20.4,20.399999999999996,20.3999999359953,20.399999936118275 
 01/29  20:33:00,20.4,20.399999999999996,20.39999993611827,20.399999936241174 
 01/29  20:34:00,20.4,20.4,20.399999936241174,20.399999936364009 
 01/29  20:35:00,20.4,20.399999999999996,20.399999936364009,20.399999936486777 
 01/29  20:36:00,20.4,20.4,20.399999936486777,20.399999936609477 
 01/29  20:37:00,20.4,20.4,20.399999936609477,20.399999936732099 
 01/29  20:38:00,20.4,20.4,20.399999936732099,20.399999936854635 
 01/29  20:39:00,20.4,20.399999999999996,20.39999993685463,20.39999993697708 
