Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/27  08:02:00,20.4,20.4,20.400610047225773,20.40060952842189 
 01/27  08:03:00,20.4,20.4,20.40060952842215,20.400609010060419 
 01/27  08:04:00,20.4,20.4,20.400609010060678,20.400608492140717 
 01/27  08:05:00,20.4,20.4,20.40060849214098,20.400607974662394 
 01/27  08:06:00,20.4,20.4,20.400607974662657,20.400607457625079 
 01/27  08:07:00,20.4,20.4,20.400607457625339,20.4006069410284 
 01/27  08:08:00,20.4,20.4,20.400606941028657,20.400606424871979 
 01/27  08:09:00,20.4,20.4,20.400606424872238,20.400605909155435 
 01/27  08:10:00,20.4,20.399999999999996,20.40060590915569,20.4006053938784 
 01/27  08:11:00,20.4,20.4,20.40060539387866,20.400604879040498 
 01/27  08:12:00,20.4,20.400000000000003,20.400604879040754,20.40060436464135 
 01/27  08:13:00,20.4,20.400000000000003,20.40060436464161,20.40060385068059 
 01/27  08:14:00,20.4,20.400000000000003,20.400603850680846,20.400603337157834 
 01/27  08:15:00,20.4,20.4,20.400603337158086,20.4006028240727 
 01/27  08:16:00,20.4,20.4,20.400602824072956,20.400602311424817 
 01/27  08:17:00,20.4,20.4,20.400602311425069,20.400601799213804 
 01/27  08:18:00,20.4,20.4,20.400601799214056,20.400601287439306 
 01/27  08:19:00,20.4,20.4,20.40060128743956,20.40060077610095 
 01/27  08:20:00,20.4,20.4,20.400600776101208,20.400600265198386 
 01/27  08:21:00,20.4,20.4,20.40060026519864,20.400599754731237 
 01/27  08:22:00,20.4,20.4,20.400599754731489,20.400599244699138 
 01/27  08:23:00,20.4,20.4,20.40059924469939,20.400598735101718 
 01/27  08:24:00,20.4,20.400000000000003,20.40059873510197,20.400598225938599 
 01/27  08:25:00,20.4,20.399999999999996,20.400598225938848,20.40059771720941 
 01/27  08:26:00,20.4,20.4,20.400597717209665,20.40059720891378 
 01/27  08:27:00,20.4,20.4,20.400597208914037,20.400596701051325 
 01/27  08:28:00,20.4,20.4,20.400596701051574,20.40059619362168 
 01/27  08:29:00,20.4,20.4,20.40059619362193,20.400595686624479 
 01/27  08:30:00,20.4,20.4,20.40059568662473,20.40059518005935 
 01/27  08:31:00,20.4,20.400000000000003,20.400595180059598,20.400594673925928 
 01/27  08:32:00,20.4,20.399999999999996,20.40059467392617,20.40059416822384 
 01/27  08:33:00,20.4,20.4,20.400594168224086,20.40059366295272 
 01/27  08:34:00,20.4,20.399999999999996,20.40059366295297,20.400593158112199 
 01/27  08:35:00,20.4,20.399999999999996,20.400593158112448,20.400592653701904 
 01/27  08:36:00,20.4,20.4,20.400592653702149,20.400592149721473 
 01/27  08:37:00,20.4,20.400000000000003,20.400592149721719,20.400591646170534 
 01/27  08:38:00,20.4,20.400000000000003,20.400591646170779,20.400591143048727 
 01/27  08:39:00,20.4,20.400000000000003,20.40059114304897,20.400590640355675 
 01/27  08:40:00,20.4,20.4,20.40059064035592,20.40059013809101 
 01/27  08:41:00,20.4,20.399999999999996,20.400590138091255,20.40058963625437 
 01/27  08:42:00,20.4,20.400000000000003,20.40058963625462,20.400589134845384 
 01/27  08:43:00,20.4,20.400000000000003,20.400589134845629,20.40058863386368 
 01/27  08:44:00,20.4,20.4,20.400588633863927,20.400588133308898 
 01/27  08:45:00,20.4,20.4,20.40058813330914,20.400587633180668 
 01/27  08:46:00,20.4,20.4,20.400587633180913,20.400587133478635 
 01/27  08:47:00,20.4,20.4,20.400587133478884,20.400586634202428 
 01/27  08:48:00,20.4,20.4,20.400586634202669,20.400586135351685 
 01/27  08:49:00,20.4,20.4,20.400586135351927,20.40058563692606 
 01/27  08:50:00,20.4,20.400000000000003,20.400585636926299,20.40058513892519 
 01/27  08:51:00,20.4,20.400000000000003,20.40058513892543,20.400584641348716 
 01/27  08:52:00,20.4,20.4,20.400584641348958,20.400584144196274 
 01/27  08:53:00,20.4,20.4,20.400584144196516,20.40058364746751 
 01/27  08:54:00,20.4,20.4,20.40058364746775,20.400583151162065 
 01/27  08:55:00,20.4,20.4,20.4005831511623,20.400582655279576 
 01/27  08:56:00,20.4,20.399999999999996,20.400582655279814,20.40058215981968 
 01/27  08:57:00,20.4,20.4,20.400582159819917,20.400581664782025 
 01/27  08:58:00,20.4,20.4,20.40058166478226,20.40058117016624 
 01/27  08:59:00,20.4,20.4,20.400581170166477,20.40058067597198 
 01/27  09:00:00,20.4,20.400000000000003,20.40058067597222,20.400580182198888 
 01/27  09:01:00,20.4,20.4,20.400580182199126,20.400579688846599 
 01/27  09:02:00,20.4,20.4,20.400579688846834,20.40057919591476 
 01/27  09:03:00,20.4,20.400000000000003,20.400579195914998,20.400578703403004 
 01/27  09:04:00,20.4,20.399999999999996,20.400578703403235,20.400578211310966 
 01/27  09:05:00,20.4,20.400000000000003,20.400578211311197,20.40057771963828 
 01/27  09:06:00,20.4,20.4,20.400577719638517,20.400577228384589 
 01/27  09:07:00,20.4,20.4,20.400577228384827,20.40057673754951 
 01/27  09:08:00,20.4,20.399999999999996,20.400576737549746,20.400576247132688 
 01/27  09:09:00,20.4,20.4,20.40057624713292,20.400575757133756 
 01/27  09:10:00,20.4,20.400000000000003,20.400575757133994,20.400575267552349 
 01/27  09:11:00,20.4,20.4,20.40057526755258,20.400574778388099 
 01/27  09:12:00,20.4,20.4,20.40057477838833,20.400574289640639 
 01/27  09:13:00,20.4,20.4,20.400574289640873,20.400573801309613 
 01/27  09:14:00,20.4,20.4,20.400573801309844,20.40057331339466 
 01/27  09:15:00,20.4,20.4,20.40057331339489,20.400572825895425 
 01/27  09:16:00,20.4,20.4,20.400572825895656,20.400572338811548 
 01/27  09:17:00,20.4,20.4,20.400572338811775,20.400571852142673 
 01/27  09:18:00,20.4,20.4,20.400571852142904,20.400571365888437 
 01/27  09:19:00,20.4,20.4,20.400571365888668,20.400570880048489 
 01/27  09:20:00,20.4,20.400000000000003,20.40057088004872,20.400570394622478 
 01/27  09:21:00,20.4,20.4,20.40057039462271,20.40056990961005 
 01/27  09:22:00,20.4,20.399999999999996,20.40056990961028,20.400569425010845 
 01/27  09:23:00,20.4,20.400000000000003,20.400569425011076,20.400568940824507 
 01/27  09:24:00,20.4,20.4,20.40056894082473,20.400568457050686 
 01/27  09:25:00,20.4,20.4,20.400568457050914,20.400567973689037 
 01/27  09:26:00,20.4,20.4,20.40056797368926,20.40056749073921 
 01/27  09:27:00,20.4,20.400000000000003,20.400567490739438,20.400567008200864 
 01/27  09:28:00,20.4,20.4,20.400567008201088,20.400566526073644 
 01/27  09:29:00,20.4,20.4,20.400566526073864,20.400566044357203 
