Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep) 
 01/28  10:32:00,20.4,20.403248195649856 
 01/28  10:33:00,20.4,20.403248195649526 
 01/28  10:34:00,20.4,20.403248195649167 
 01/28  10:35:00,20.4,20.403248195648783 
 01/28  10:36:00,20.4,20.40324819564838 
 01/28  10:37:00,20.4,20.403248195647973 
 01/28  10:38:00,20.4,20.403248195647554 
 01/28  10:39:00,20.4,20.403248195647135 
 01/28  10:40:00,20.4,20.403248195646719 
 01/28  10:41:00,20.4,20.40324819564632 
 01/28  10:42:00,20.4,20.403248195645948 
 01/28  10:43:00,20.4,20.403248195645607 
 01/28  10:44:00,20.4,20.403248195645295 
 01/28  10:45:00,20.4,20.40324819564502 
 01/28  10:46:00,20.4,20.40324819564478 
 01/28  10:47:00,20.4,20.40324819564458 
 01/28  10:48:00,20.4,20.4032481956444 
 01/28  10:49:00,20.4,20.40324819564424 
 01/28  10:50:00,20.4,20.403248195644087 
 01/28  10:51:00,20.4,20.40324819564392 
 01/28  10:52:00,20.4,20.403248195643735 
 01/28  10:53:00,20.4,20.40324819564352 
 01/28  10:54:00,20.4,20.40324819564327 
 01/28  10:55:00,20.4,20.40324819564297 
 01/28  10:56:00,20.4,20.403248195642627 
 01/28  10:57:00,20.4,20.40324819564223 
 01/28  10:58:00,20.4,20.40324819564179 
 01/28  10:59:00,20.4,20.40324819564131 
 01/28  11:00:00,20.4,20.403248195640793 
 01/28  11:01:00,20.4,20.40324819564024 
 01/28  11:02:00,20.4,20.40324819563966 
 01/28  11:03:00,20.4,20.403248195639045 
 01/28  11:04:00,20.4,20.403248195638409 
 01/28  11:05:00,20.4,20.403248195637745 
 01/28  11:06:00,20.4,20.40324819563706 
 01/28  11:07:00,20.4,20.403248195636367 
 01/28  11:08:00,20.4,20.403248195635667 
 01/28  11:09:00,20.4,20.40324819563497 
 01/28  11:10:00,20.4,20.403248195634285 
 01/28  11:11:00,20.4,20.403248195633613 
 01/28  11:12:00,20.4,20.40324819563295 
 01/28  11:13:00,20.4,20.40324819563231 
 01/28  11:14:00,20.4,20.40324819563171 
 01/28  11:15:00,20.4,20.403248195631165 
 01/28  11:16:00,20.4,20.403248195630686 
 01/28  11:17:00,20.4,20.40324819563029 
 01/28  11:18:00,20.4,20.40324819562999 
 01/28  11:19:00,20.4,20.403248195629787 
 01/28  11:20:00,20.4,20.403248195629698 
 01/28  11:21:00,20.4,20.403248195629723 
 01/28  11:22:00,20.4,20.403248195629869 
 01/28  11:23:00,20.4,20.40324819563012 
 01/28  11:24:00,20.4,20.403248195630476 
 01/28  11:25:00,20.4,20.40324819563092 
 01/28  11:26:00,20.4,20.403248195631435 
 01/28  11:27:00,20.4,20.403248195632 
 01/28  11:28:00,20.4,20.40324819563259 
 01/28  11:29:00,20.4,20.40324819563319 
 01/28  11:30:00,20.4,20.403248195633787 
 01/28  11:31:00,20.4,20.403248195634377 
 01/28  11:32:00,20.4,20.403248195634949 
 01/28  11:33:00,20.4,20.403248195635496 
 01/28  11:34:00,20.4,20.403248195636008 
 01/28  11:35:00,20.4,20.403248195636473 
 01/28  11:36:00,20.4,20.403248195636878 
 01/28  11:37:00,20.4,20.403248195637198 
 01/28  11:38:00,20.4,20.40324819563742 
 01/28  11:39:00,20.4,20.403248195637557 
 01/28  11:40:00,20.4,20.403248195637607 
 01/28  11:41:00,20.4,20.4032481956376 
 01/28  11:42:00,20.4,20.403248195637564 
 01/28  11:43:00,20.4,20.403248195637507 
 01/28  11:44:00,20.4,20.40324819563745 
 01/28  11:45:00,20.4,20.4032481956374 
 01/28  11:46:00,20.4,20.403248195637376 
 01/28  11:47:00,20.4,20.40324819563738 
 01/28  11:48:00,20.4,20.40324819563742 
 01/28  11:49:00,20.4,20.403248195637486 
 01/28  11:50:00,20.4,20.403248195637564 
 01/28  11:51:00,20.4,20.40324819563765 
 01/28  11:52:00,20.4,20.40324819563774 
 01/28  11:53:00,20.4,20.403248195637827 
 01/28  11:54:00,20.4,20.403248195637909 
 01/28  11:55:00,20.4,20.40324819563798 
 01/28  11:56:00,20.4,20.403248195638036 
 01/28  11:57:00,20.4,20.403248195638079 
 01/28  11:58:00,20.4,20.403248195638115 
 01/28  11:59:00,20.4,20.40324819563814 
 01/28  12:00:00,20.4,20.403248195638175 
 01/28  12:01:00,20.4,20.403248195638214 
 01/28  12:02:00,20.4,20.403248195638264 
 01/28  12:03:00,20.4,20.40324819563832 
 01/28  12:04:00,20.4,20.40324819563838 
 01/28  12:05:00,20.4,20.403248195638445 
 01/28  12:06:00,20.4,20.4032481956385 
 01/28  12:07:00,20.4,20.403248195638534 
 01/28  12:08:00,20.4,20.403248195638534 
 01/28  12:09:00,20.4,20.4032481956385 
 01/28  12:10:00,20.4,20.403248195638434 
 01/28  12:11:00,20.4,20.403248195638317 
 01/28  12:12:00,20.4,20.403248195638157 
 01/28  12:13:00,20.4,20.403248195637955 
 01/28  12:14:00,20.4,20.40324819563771 
 01/28  12:15:00,20.4,20.403248195637429 
 01/28  12:16:00,20.4,20.40324819563711 
 01/28  12:17:00,20.4,20.403248195636779 
 01/28  12:18:00,20.4,20.403248195636434 
 01/28  12:19:00,20.4,20.403248195636104 
 01/28  12:20:00,20.4,20.403248195635809 
 01/28  12:21:00,20.4,20.403248195635564 
 01/28  12:22:00,20.4,20.40324819563539 
 01/28  12:23:00,20.4,20.403248195635304 
 01/28  12:24:00,20.4,20.403248195635315 
 01/28  12:25:00,20.4,20.403248195635429 
 01/28  12:26:00,20.4,20.403248195635656 
 01/28  12:27:00,20.4,20.403248195635979 
 01/28  12:28:00,20.4,20.403248195636388 
 01/28  12:29:00,20.4,20.403248195636875 
 01/28  12:30:00,20.4,20.40324819563742 
 01/28  12:31:00,20.4,20.40324819563801 
 01/28  12:32:00,20.4,20.40324819563863 
 01/28  12:33:00,20.4,20.40324819563927 
 01/28  12:34:00,20.4,20.403248195639926 
 01/28  12:35:00,20.4,20.40324819564058 
 01/28  12:36:00,20.4,20.403248195641227 
 01/28  12:37:00,20.4,20.40324819564186 
 01/28  12:38:00,20.4,20.403248195642463 
 01/28  12:39:00,20.4,20.403248195643017 
 01/28  12:40:00,20.4,20.403248195643529 
 01/28  12:41:00,20.4,20.403248195643984 
 01/28  12:42:00,20.4,20.40324819564438 
 01/28  12:43:00,20.4,20.40324819564473 
 01/28  12:44:00,20.4,20.403248195645028 
 01/28  12:45:00,20.4,20.403248195645288 
 01/28  12:46:00,20.4,20.403248195645518 
 01/28  12:47:00,20.4,20.403248195645746 
 01/28  12:48:00,20.4,20.40324819564598 
 01/28  12:49:00,20.4,20.403248195646229 
 01/28  12:50:00,20.4,20.403248195646506 
 01/28  12:51:00,20.4,20.40324819564682 
 01/28  12:52:00,20.4,20.40324819564718 
 01/28  12:53:00,20.4,20.40324819564757 
 01/28  12:54:00,20.4,20.403248195647995 
 01/28  12:55:00,20.4,20.403248195648435 
 01/28  12:56:00,20.4,20.40324819564888 
 01/28  12:57:00,20.4,20.403248195649316 
 01/28  12:58:00,20.4,20.403248195649714 
 01/28  12:59:00,20.4,20.403248195650059 
 01/28  13:00:00,20.4,20.403248195650336 
 01/28  13:01:00,20.4,20.40324819565054 
 01/28  13:02:00,20.4,20.40324819565068 
 01/28  13:03:00,20.4,20.403248195650759 
 01/28  13:04:00,20.4,20.40324819565079 
 01/28  13:05:00,20.4,20.403248195650805 
 01/28  13:06:00,20.4,20.403248195650819 
 01/28  13:07:00,20.4,20.403248195650855 
 01/28  13:08:00,20.4,20.403248195650926 
 01/28  13:09:00,20.4,20.403248195651046 
 01/28  13:10:00,20.4,20.40324819565123 
 01/28  13:11:00,20.4,20.403248195651483 
 01/28  13:12:00,20.4,20.4032481956518 
 01/28  13:13:00,20.4,20.403248195652183 
 01/28  13:14:00,20.4,20.403248195652627 
 01/28  13:15:00,20.4,20.40324819565312 
 01/28  13:16:00,20.4,20.40324819565364 
 01/28  13:17:00,20.4,20.403248195654166 
 01/28  13:18:00,20.4,20.40324819565469 
 01/28  13:19:00,20.4,20.4032481956552 
 01/28  13:20:00,20.4,20.40324819565568 
 01/28  13:21:00,20.4,20.403248195656134 
 01/28  13:22:00,20.4,20.40324819565655 
 01/28  13:23:00,20.4,20.40324819565694 
 01/28  13:24:00,20.4,20.403248195657313 
 01/28  13:25:00,20.4,20.403248195657679 
 01/28  13:26:00,20.4,20.40324819565804 
 01/28  13:27:00,20.4,20.403248195658415 
 01/28  13:28:00,20.4,20.403248195658806 
 01/28  13:29:00,20.4,20.403248195659225 
 01/28  13:30:00,20.4,20.40324819565968 
 01/28  13:31:00,20.4,20.403248195660173 
 01/28  13:32:00,20.4,20.403248195660699 
 01/28  13:33:00,20.4,20.403248195661253 
 01/28  13:34:00,20.4,20.40324819566183 
 01/28  13:35:00,20.4,20.40324819566243 
 01/28  13:36:00,20.4,20.40324819566305 
 01/28  13:37:00,20.4,20.403248195663676 
 01/28  13:38:00,20.4,20.403248195664305 
 01/28  13:39:00,20.4,20.403248195664938 
 01/28  13:40:00,20.4,20.40324819566556 
 01/28  13:41:00,20.4,20.403248195666177 
 01/28  13:42:00,20.4,20.403248195666767 
 01/28  13:43:00,20.4,20.403248195667339 
 01/28  13:44:00,20.4,20.40324819566788 
 01/28  13:45:00,20.4,20.403248195668398 
 01/28  13:46:00,20.4,20.403248195668878 
 01/28  13:47:00,20.4,20.40324819566933 
 01/28  13:48:00,20.4,20.403248195669766 
 01/28  13:49:00,20.4,20.40324819567019 
 01/28  13:50:00,20.4,20.403248195670608 
 01/28  13:51:00,20.4,20.403248195671009 
 01/28  13:52:00,20.4,20.40324819567141 
 01/28  13:53:00,20.4,20.40324819567181 
 01/28  13:54:00,20.4,20.40324819567221 
 01/28  13:55:00,20.4,20.4032481956726 
 01/28  13:56:00,20.4,20.403248195672984 
 01/28  13:57:00,20.4,20.403248195673368 
 01/28  13:58:00,20.4,20.403248195673755 
 01/28  13:59:00,20.4,20.403248195674157 
 01/28  14:00:00,20.4,20.403248195674565 
 01/28  14:01:00,20.4,20.403248195674978 
 01/28  14:02:00,20.4,20.403248195675393 
 01/28  14:03:00,20.4,20.403248195675798 
 01/28  14:04:00,20.4,20.40324819567616 
 01/28  14:05:00,20.4,20.40324819567647 
 01/28  14:06:00,20.4,20.403248195676694 
 01/28  14:07:00,20.4,20.403248195676818 
 01/28  14:08:00,20.4,20.40324819567683 
 01/28  14:09:00,20.4,20.403248195676729 
 01/28  14:10:00,20.4,20.403248195676516 
 01/28  14:11:00,20.4,20.403248195676203 
 01/28  14:12:00,20.4,20.403248195675805 
 01/28  14:13:00,20.4,20.40324819567533 
 01/28  14:14:00,20.4,20.40324819567479 
 01/28  14:15:00,20.4,20.40324819567421 
 01/28  14:16:00,20.4,20.403248195673588 
 01/28  14:17:00,20.4,20.403248195672949 
 01/28  14:18:00,20.4,20.403248195672295 
 01/28  14:19:00,20.4,20.40324819567164 
 01/28  14:20:00,20.4,20.40324819567099 
 01/28  14:21:00,20.4,20.403248195670359 
 01/28  14:22:00,20.4,20.403248195669748 
 01/28  14:23:00,20.4,20.40324819566916 
 01/28  14:24:00,20.4,20.403248195668593 
 01/28  14:25:00,20.4,20.403248195668025 
 01/28  14:26:00,20.4,20.403248195667456 
 01/28  14:27:00,20.4,20.403248195666888 
 01/28  14:28:00,20.4,20.403248195666327 
 01/28  14:29:00,20.4,20.403248195665783 
 01/28  14:30:00,20.4,20.40324819566526 
 01/28  14:31:00,20.4,20.403248195664774 
 01/28  14:32:00,20.4,20.403248195664327 
 01/28  14:33:00,20.4,20.403248195663936 
 01/28  14:34:00,20.4,20.403248195663609 
 01/28  14:35:00,20.4,20.40324819566334 
 01/28  14:36:00,20.4,20.403248195663147 
 01/28  14:37:00,20.4,20.40324819566303 
 01/28  14:38:00,20.4,20.403248195663 
 01/28  14:39:00,20.4,20.40324819566307 
 01/28  14:40:00,20.4,20.403248195663254 
 01/28  14:41:00,20.4,20.40324819566354 
 01/28  14:42:00,20.4,20.403248195663929 
 01/28  14:43:00,20.4,20.4032481956644 
 01/28  14:44:00,20.4,20.403248195664934 
 01/28  14:45:00,20.4,20.4032481956655 
 01/28  14:46:00,20.4,20.40324819566608 
 01/28  14:47:00,20.4,20.403248195666636 
 01/28  14:48:00,20.4,20.403248195667147 
 01/28  14:49:00,20.4,20.403248195667606 
 01/28  14:50:00,20.4,20.403248195668007 
 01/28  14:51:00,20.4,20.40324819566834 
 01/28  14:52:00,20.4,20.403248195668618 
 01/28  14:53:00,20.4,20.403248195668849 
 01/28  14:54:00,20.4,20.403248195669034 
 01/28  14:55:00,20.4,20.40324819566917 
 01/28  14:56:00,20.4,20.403248195669279 
 01/28  14:57:00,20.4,20.403248195669346 
 01/28  14:58:00,20.4,20.403248195669386 
 01/28  14:59:00,20.4,20.40324819566941 
 01/28  15:00:00,20.4,20.403248195669428 
 01/28  15:01:00,20.4,20.40324819566944 
 01/28  15:02:00,20.4,20.403248195669453 
 01/28  15:03:00,20.4,20.403248195669467 
 01/28  15:04:00,20.4,20.403248195669485 
 01/28  15:05:00,20.4,20.4032481956695 
 01/28  15:06:00,20.4,20.403248195669528 
 01/28  15:07:00,20.4,20.40324819566957 
 01/28  15:08:00,20.4,20.403248195669634 
 01/28  15:09:00,20.4,20.403248195669727 
 01/28  15:10:00,20.4,20.403248195669844 
 01/28  15:11:00,20.4,20.40324819566999 
 01/28  15:12:00,20.4,20.403248195670167 
 01/28  15:13:00,20.4,20.40324819567038 
 01/28  15:14:00,20.4,20.403248195670625 
 01/28  15:15:00,20.4,20.403248195670888 
 01/28  15:16:00,20.4,20.40324819567117 
 01/28  15:17:00,20.4,20.403248195671457 
 01/28  15:18:00,20.4,20.40324819567173 
 01/28  15:19:00,20.4,20.403248195671986 
 01/28  15:20:00,20.4,20.403248195672228 
 01/28  15:21:00,20.4,20.403248195672455 
 01/28  15:22:00,20.4,20.40324819567266 
 01/28  15:23:00,20.4,20.403248195672846 
 01/28  15:24:00,20.4,20.40324819567301 
 01/28  15:25:00,20.4,20.40324819567316 
 01/28  15:26:00,20.4,20.403248195673304 
 01/28  15:27:00,20.4,20.403248195673429 
 01/28  15:28:00,20.4,20.403248195673535 
 01/28  15:29:00,20.4,20.403248195673635 
 01/28  15:30:00,20.4,20.40324819567373 
 01/28  15:31:00,20.4,20.40324819567384 
 01/28  15:32:00,20.4,20.403248195673969 
 01/28  15:33:00,20.4,20.403248195674114 
 01/28  15:34:00,20.4,20.403248195674285 
 01/28  15:35:00,20.4,20.40324819567448 
 01/28  15:36:00,20.4,20.403248195674708 
 01/28  15:37:00,20.4,20.403248195674967 
 01/28  15:38:00,20.4,20.40324819567526 
 01/28  15:39:00,20.4,20.40324819567559 
 01/28  15:40:00,20.4,20.403248195675965 
 01/28  15:41:00,20.4,20.403248195676388 
 01/28  15:42:00,20.4,20.40324819567686 
 01/28  15:43:00,20.4,20.40324819567738 
 01/28  15:44:00,20.4,20.403248195677958 
 01/28  15:45:00,20.4,20.403248195678584 
 01/28  15:46:00,20.4,20.40324819567925 
 01/28  15:47:00,20.4,20.403248195679955 
 01/28  15:48:00,20.4,20.403248195680687 
 01/28  15:49:00,20.4,20.40324819568142 
 01/28  15:50:00,20.4,20.403248195682158 
 01/28  15:51:00,20.4,20.403248195682879 
 01/28  15:52:00,20.4,20.40324819568358 
 01/28  15:53:00,20.4,20.40324819568426 
 01/28  15:54:00,20.4,20.403248195684914 
 01/28  15:55:00,20.4,20.403248195685554 
 01/28  15:56:00,20.4,20.403248195686179 
 01/28  15:57:00,20.4,20.403248195686787 
 01/28  15:58:00,20.4,20.403248195687369 
 01/28  15:59:00,20.4,20.40324819568792 
 01/28  16:00:00,20.4,20.403248195688425 
 01/28  16:01:00,20.4,20.403248195688886 
 01/28  16:02:00,20.4,20.403248195689299 
 01/28  16:03:00,20.4,20.40324819568967 
 01/28  16:04:00,20.4,20.403248195690027 
 01/28  16:05:00,20.4,20.403248195690375 
 01/28  16:06:00,20.4,20.403248195690723 
 01/28  16:07:00,20.4,20.403248195691075 
 01/28  16:08:00,20.4,20.403248195691437 
 01/28  16:09:00,20.4,20.403248195691814 
 01/28  16:10:00,20.4,20.40324819569219 
 01/28  16:11:00,20.4,20.403248195692567 
 01/28  16:12:00,20.4,20.403248195692944 
 01/28  16:13:00,20.4,20.40324819569332 
 01/28  16:14:00,20.4,20.4032481956937 
 01/28  16:15:00,20.4,20.403248195694105 
 01/28  16:16:00,20.4,20.403248195694539 
 01/28  16:17:00,20.4,20.403248195695015 
 01/28  16:18:00,20.4,20.40324819569555 
 01/28  16:19:00,20.4,20.403248195696155 
 01/28  16:20:00,20.4,20.403248195696844 
 01/28  16:21:00,20.4,20.4032481956976 
 01/28  16:22:00,20.4,20.403248195698418 
 01/28  16:23:00,20.4,20.40324819569928 
 01/28  16:24:00,20.4,20.40324819570018 
 01/28  16:25:00,20.4,20.403248195701108 
 01/28  16:26:00,20.4,20.403248195702056 
 01/28  16:27:00,20.4,20.403248195703026 
 01/28  16:28:00,20.4,20.403248195704014 
 01/28  16:29:00,20.4,20.40324819570502 
 01/28  16:30:00,20.4,20.40324819570605 
 01/28  16:31:00,20.4,20.40324819570709 
 01/28  16:32:00,20.4,20.40324819570815 
 01/28  16:33:00,20.4,20.403248195709229 
 01/28  16:34:00,20.4,20.403248195710323 
 01/28  16:35:00,20.4,20.403248195711439 
 01/28  16:36:00,20.4,20.403248195712569 
 01/28  16:37:00,20.4,20.40324819571372 
 01/28  16:38:00,20.4,20.403248195714885 
 01/28  16:39:00,20.4,20.403248195716043 
 01/28  16:40:00,20.4,20.403248195717184 
 01/28  16:41:00,20.4,20.403248195718314 
 01/28  16:42:00,20.4,20.403248195719408 
 01/28  16:43:00,20.4,20.403248195720449 
 01/28  16:44:00,20.4,20.40324819572142 
 01/28  16:45:00,20.4,20.403248195722325 
 01/28  16:46:00,20.4,20.40324819572314 
 01/28  16:47:00,20.4,20.403248195723877 
 01/28  16:48:00,20.4,20.403248195724538 
 01/28  16:49:00,20.4,20.40324819572513 
 01/28  16:50:00,20.4,20.40324819572567 
 01/28  16:51:00,20.4,20.403248195726176 
 01/28  16:52:00,20.4,20.40324819572666 
 01/28  16:53:00,20.4,20.403248195727149 
 01/28  16:54:00,20.4,20.403248195727647 
 01/28  16:55:00,20.4,20.403248195728155 
 01/28  16:56:00,20.4,20.40324819572868 
 01/28  16:57:00,20.4,20.403248195729227 
 01/28  16:58:00,20.4,20.403248195729799 
 01/28  16:59:00,20.4,20.403248195730396 
 01/28  17:00:00,20.4,20.403248195731018 
 01/28  17:01:00,20.4,20.40324819573167 
 01/28  17:02:00,20.4,20.403248195732347 
 01/28  17:03:00,20.4,20.40324819573303 
 01/28  17:04:00,20.4,20.403248195733729 
 01/28  17:05:00,20.4,20.403248195734436 
 01/28  17:06:00,20.4,20.40324819573514 
 01/28  17:07:00,20.4,20.403248195735857 
 01/28  17:08:00,20.4,20.403248195736574 
 01/28  17:09:00,20.4,20.4032481957373 
 01/28  17:10:00,20.4,20.403248195738035 
 01/28  17:11:00,20.4,20.40324819573877 
 01/28  17:12:00,20.4,20.4032481957395 
 01/28  17:13:00,20.4,20.403248195740216 
 01/28  17:14:00,20.4,20.403248195740898 
 01/28  17:15:00,20.4,20.403248195741538 
 01/28  17:16:00,20.4,20.403248195742127 
 01/28  17:17:00,20.4,20.40324819574266 
 01/28  17:18:00,20.4,20.403248195743129 
 01/28  17:19:00,20.4,20.403248195743538 
 01/28  17:20:00,20.4,20.403248195743893 
 01/28  17:21:00,20.4,20.403248195744209 
 01/28  17:22:00,20.4,20.403248195744497 
 01/28  17:23:00,20.4,20.40324819574478 
 01/28  17:24:00,20.4,20.40324819574509 
 01/28  17:25:00,20.4,20.40324819574543 
 01/28  17:26:00,20.4,20.403248195745808 
 01/28  17:27:00,20.4,20.40324819574624 
 01/28  17:28:00,20.4,20.403248195746735 
 01/28  17:29:00,20.4,20.40324819574729 
 01/28  17:30:00,20.4,20.403248195747904 
 01/28  17:31:00,20.4,20.403248195748565 
 01/28  17:32:00,20.4,20.40324819574927 
 01/28  17:33:00,20.4,20.40324819575001 
 01/28  17:34:00,20.4,20.403248195750768 
 01/28  17:35:00,20.4,20.403248195751524 
 01/28  17:36:00,20.4,20.40324819575227 
 01/28  17:37:00,20.4,20.403248195753006 
 01/28  17:38:00,20.4,20.403248195753723 
 01/28  17:39:00,20.4,20.40324819575443 
 01/28  17:40:00,20.4,20.40324819575513 
 01/28  17:41:00,20.4,20.403248195755827 
 01/28  17:42:00,20.4,20.40324819575653 
 01/28  17:43:00,20.4,20.40324819575724 
 01/28  17:44:00,20.4,20.403248195757958 
 01/28  17:45:00,20.4,20.403248195758687 
 01/28  17:46:00,20.4,20.40324819575941 
 01/28  17:47:00,20.4,20.403248195760125 
 01/28  17:48:00,20.4,20.403248195760829 
 01/28  17:49:00,20.4,20.403248195761518 
 01/28  17:50:00,20.4,20.403248195762186 
 01/28  17:51:00,20.4,20.40324819576283 
 01/28  17:52:00,20.4,20.40324819576346 
 01/28  17:53:00,20.4,20.403248195764058 
 01/28  17:54:00,20.4,20.40324819576461 
 01/28  17:55:00,20.4,20.4032481957651 
 01/28  17:56:00,20.4,20.403248195765518 
 01/28  17:57:00,20.4,20.403248195765849 
 01/28  17:58:00,20.4,20.403248195766069 
 01/28  17:59:00,20.4,20.403248195766176 
 01/28  18:00:00,20.4,20.403248195766169 
 01/28  18:01:00,20.4,20.40324819576605 
 01/28  18:02:00,20.4,20.403248195765835 
 01/28  18:03:00,20.4,20.40324819576553 
 01/28  18:04:00,20.4,20.403248195765163 
 01/28  18:05:00,20.4,20.403248195764733 
 01/28  18:06:00,20.4,20.40324819576425 
 01/28  18:07:00,20.4,20.403248195763735 
 01/28  18:08:00,20.4,20.403248195763199 
 01/28  18:09:00,20.4,20.403248195762655 
 01/28  18:10:00,20.4,20.403248195762115 
 01/28  18:11:00,20.4,20.40324819576158 
 01/28  18:12:00,20.4,20.403248195761078 
 01/28  18:13:00,20.4,20.403248195760594 
 01/28  18:14:00,20.4,20.403248195760147 
 01/28  18:15:00,20.4,20.403248195759749 
 01/28  18:16:00,20.4,20.40324819575939 
 01/28  18:17:00,20.4,20.40324819575907 
 01/28  18:18:00,20.4,20.403248195758797 
 01/28  18:19:00,20.4,20.403248195758566 
 01/28  18:20:00,20.4,20.40324819575837 
 01/28  18:21:00,20.4,20.403248195758214 
 01/28  18:22:00,20.4,20.403248195758097 
 01/28  18:23:00,20.4,20.403248195758015 
 01/28  18:24:00,20.4,20.40324819575796 
 01/28  18:25:00,20.4,20.403248195757926 
 01/28  18:26:00,20.4,20.403248195757905 
 01/28  18:27:00,20.4,20.40324819575788 
 01/28  18:28:00,20.4,20.403248195757834 
 01/28  18:29:00,20.4,20.403248195757756 
 01/28  18:30:00,20.4,20.40324819575763 
 01/28  18:31:00,20.4,20.403248195757464 
 01/28  18:32:00,20.4,20.40324819575725 
 01/28  18:33:00,20.4,20.40324819575699 
 01/28  18:34:00,20.4,20.403248195756694 
 01/28  18:35:00,20.4,20.40324819575635 
 01/28  18:36:00,20.4,20.403248195755976 
 01/28  18:37:00,20.4,20.40324819575556 
 01/28  18:38:00,20.4,20.403248195755123 
 01/28  18:39:00,20.4,20.403248195754668 
 01/28  18:40:00,20.4,20.403248195754207 
 01/28  18:41:00,20.4,20.40324819575375 
 01/28  18:42:00,20.4,20.40324819575332 
 01/28  18:43:00,20.4,20.40324819575292 
 01/28  18:44:00,20.4,20.403248195752565 
 01/28  18:45:00,20.4,20.403248195752267 
 01/28  18:46:00,20.4,20.403248195752036 
 01/28  18:47:00,20.4,20.403248195751887 
 01/28  18:48:00,20.4,20.40324819575182 
 01/28  18:49:00,20.4,20.403248195751848 
 01/28  18:50:00,20.4,20.403248195751958 
 01/28  18:51:00,20.4,20.403248195752146 
 01/28  18:52:00,20.4,20.40324819575241 
 01/28  18:53:00,20.4,20.403248195752746 
 01/28  18:54:00,20.4,20.403248195753134 
 01/28  18:55:00,20.4,20.40324819575356 
 01/28  18:56:00,20.4,20.403248195754008 
 01/28  18:57:00,20.4,20.403248195754455 
 01/28  18:58:00,20.4,20.40324819575487 
 01/28  18:59:00,20.4,20.403248195755244 
 01/28  19:00:00,20.4,20.403248195755564 
 01/28  19:01:00,20.4,20.403248195755823 
 01/28  19:02:00,20.4,20.40324819575602 
 01/28  19:03:00,20.4,20.403248195756157 
 01/28  19:04:00,20.4,20.403248195756228 
 01/28  19:05:00,20.4,20.403248195756239 
 01/28  19:06:00,20.4,20.403248195756189 
 01/28  19:07:00,20.4,20.40324819575608 
 01/28  19:08:00,20.4,20.403248195755937 
 01/28  19:09:00,20.4,20.403248195755745 
 01/28  19:10:00,20.4,20.40324819575552 
 01/28  19:11:00,20.4,20.403248195755269 
 01/28  19:12:00,20.4,20.403248195754995 
 01/28  19:13:00,20.4,20.4032481957547 
 01/28  19:14:00,20.4,20.403248195754395 
 01/28  19:15:00,20.4,20.403248195754075 
 01/28  19:16:00,20.4,20.40324819575375 
 01/28  19:17:00,20.4,20.40324819575342 
 01/28  19:18:00,20.4,20.403248195753066 
 01/28  19:19:00,20.4,20.403248195752679 
 01/28  19:20:00,20.4,20.403248195752256 
 01/28  19:21:00,20.4,20.40324819575177 
 01/28  19:22:00,20.4,20.403248195751226 
 01/28  19:23:00,20.4,20.403248195750594 
 01/28  19:24:00,20.4,20.403248195749858 
 01/28  19:25:00,20.4,20.403248195749005 
 01/28  19:26:00,20.4,20.40324819574803 
 01/28  19:27:00,20.4,20.40324819574693 
 01/28  19:28:00,20.4,20.403248195745716 
 01/28  19:29:00,20.4,20.403248195744394 
 01/28  19:30:00,20.4,20.40324819574298 
 01/28  19:31:00,20.4,20.403248195741499 
 01/28  19:32:00,20.4,20.403248195739957 
 01/28  19:33:00,20.4,20.403248195738393 
 01/28  19:34:00,20.4,20.403248195736834 
 01/28  19:35:00,20.4,20.403248195735296 
 01/28  19:36:00,20.4,20.403248195733807 
 01/28  19:37:00,20.4,20.403248195732379 
 01/28  19:38:00,20.4,20.403248195731025 
 01/28  19:39:00,20.4,20.403248195729757 
 01/28  19:40:00,20.4,20.403248195728577 
 01/28  19:41:00,20.4,20.403248195727494 
 01/28  19:42:00,20.4,20.403248195726506 
 01/28  19:43:00,20.4,20.403248195725607 
 01/28  19:44:00,20.4,20.403248195724787 
 01/28  19:45:00,20.4,20.403248195724033 
 01/28  19:46:00,20.4,20.403248195723337 
 01/28  19:47:00,20.4,20.40324819572269 
 01/28  19:48:00,20.4,20.40324819572209 
 01/28  19:49:00,20.4,20.40324819572153 
 01/28  19:50:00,20.4,20.403248195721014 
 01/28  19:51:00,20.4,20.403248195720538 
 01/28  19:52:00,20.4,20.403248195720104 
 01/28  19:53:00,20.4,20.40324819571971 
 01/28  19:54:00,20.4,20.40324819571935 
 01/28  19:55:00,20.4,20.40324819571903 
 01/28  19:56:00,20.4,20.403248195718747 
 01/28  19:57:00,20.4,20.40324819571849 
 01/28  19:58:00,20.4,20.40324819571826 
 01/28  19:59:00,20.4,20.403248195718044 
 01/28  20:00:00,20.4,20.40324819571784 
 01/28  20:01:00,20.4,20.40324819571766 
 01/28  20:02:00,20.4,20.40324819571749 
 01/28  20:03:00,20.4,20.403248195717344 
 01/28  20:04:00,20.4,20.40324819571721 
 01/28  20:05:00,20.4,20.403248195717106 
 01/28  20:06:00,20.4,20.403248195717035 
 01/28  20:07:00,20.4,20.40324819571701 
 01/28  20:08:00,20.4,20.403248195717049 
 01/28  20:09:00,20.4,20.40324819571717 
 01/28  20:10:00,20.4,20.403248195717379 
 01/28  20:11:00,20.4,20.40324819571768 
