Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/30  02:51:00,20.4,20.4,20.399999999792585,20.399999999792568 
 01/30  02:52:00,20.4,20.399999999999996,20.399999999792568,20.399999999792596 
 01/30  02:53:00,20.4,20.4,20.399999999792596,20.399999999792688 
 01/30  02:54:00,20.4,20.399999999999996,20.399999999792688,20.399999999792866 
 01/30  02:55:00,20.4,20.4,20.399999999792866,20.39999999979313 
 01/30  02:56:00,20.4,20.399999999999996,20.399999999793129,20.3999999997935 
 01/30  02:57:00,20.4,20.399999999999996,20.399999999793498,20.399999999793985 
 01/30  02:58:00,20.4,20.39999999999999,20.399999999793985,20.39999999979458 
 01/30  02:59:00,20.4,20.399999999999996,20.39999999979458,20.39999999979528 
 01/30  03:00:00,20.4,20.4,20.39999999979528,20.399999999796078 
 01/30  03:01:00,20.4,20.399999999999996,20.399999999796078,20.39999999979697 
 01/30  03:02:00,20.4,20.4,20.39999999979697,20.399999999797946 
 01/30  03:03:00,20.4,20.399999999999996,20.399999999797946,20.399999999798984 
 01/30  03:04:00,20.4,20.399999999999996,20.39999999979898,20.39999999980006 
 01/30  03:05:00,20.4,20.4,20.39999999980006,20.39999999980115 
 01/30  03:06:00,20.4,20.399999999999996,20.399999999801147,20.39999999980223 
 01/30  03:07:00,20.4,20.399999999999996,20.39999999980223,20.399999999803293 
 01/30  03:08:00,20.4,20.399999999999996,20.399999999803293,20.399999999804323 
 01/30  03:09:00,20.4,20.399999999999996,20.399999999804323,20.399999999805308 
 01/30  03:10:00,20.4,20.399999999999996,20.399999999805308,20.39999999980623 
 01/30  03:11:00,20.4,20.4,20.399999999806228,20.39999999980709 
 01/30  03:12:00,20.4,20.399999999999996,20.39999999980709,20.39999999980788 
