Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  00:21:00,21.917800782706615,20.4,20.431977196569699,21.88194679969951,13.0,-1.9022594695384452,2.113614609276216,21.953199373938547,21.953196372783244,6.6,-1.0690940929503077,-0.12114222214632174,21.88194679969951,20.431977196569699,6.6,1.0828476531873677,-2.106675591451268,20.4,21.917800799709896,21.917753413137036 
 01/25  00:22:00,21.917753413137036,20.4,20.43197621902204,21.8819005414467,13.0,-1.9022013171832118,2.1135486030555379,21.953150907408245,21.95314790636157,6.6,-1.0690609629813317,-0.12113776181292635,21.8819005414467,20.43197621902204,6.6,1.0828140896428019,-2.1066098040734535,20.4,21.917753430139294,21.917706045061608 
 01/25  00:23:00,21.917706045061608,20.4,20.431975241504554,21.881854284653487,13.0,-1.9021431666229212,2.1134825989229375,21.95310244240619,21.953099441468149,6.6,-1.0690278340421982,-0.12113330142958877,21.881854284653487,20.431975241504554,6.6,1.0827805271419203,-2.1065440187715556,20.400000000000003,21.91770606206284,21.917658678480288 
 01/25  00:24:00,21.917658678480288,20.4,20.431974264017219,21.88180802931985,13.0,-1.9020850178560947,2.113416596877958,21.953053978932354,21.953050978102924,6.6,-1.068994706133122,-0.12112884167885206,21.88180802931985,20.431974264017219,6.6,1.0827469656838643,-2.106478235544664,20.4,21.917658695480495,21.91761131339303 
 01/25  00:25:00,21.91761131339303,20.4,20.43197328656004,21.88176177544579,13.0,-1.9020268708837885,2.113350596919528,21.95300551698666,21.953002516265856,6.6,-1.0689615792533523,-0.12112438164406923,21.88176177544579,20.43197328656004,6.6,1.0827134052674539,-2.106412454391543,20.4,21.917611330392217,21.917563949799793 
 01/25  00:26:00,21.917563949799793,20.4,20.431972309133024,21.881715523031258,13.0,-1.9019687257053686,2.113284599047192,21.95295705656908,21.952954055956885,6.6,-1.0689284534033177,-0.12111992200778334,21.881715523031258,20.431972309133024,6.6,1.0826798458925815,-2.1063466753107296,20.4,21.917563966797947,21.91751658770053 
 01/25  00:27:00,21.91751658770053,20.4,20.43197133173616,21.881669272076239,13.0,-1.9019105823208354,2.1132186032607218,21.952908597679554,21.95290559717597,6.6,-1.0688953285824823,-0.12111546225288476,21.881669272076239,20.43197133173616,6.6,1.0826462875586037,-2.1062808983027114,20.4,21.91751660469766,21.917469227095205 
 01/25  00:28:00,21.917469227095205,20.4,20.431970354369434,21.881623022580635,13.0,-1.9018524407289204,2.1131526095598249,21.952860140318039,21.95285713992306,6.6,-1.0688622047907384,-0.12111100292873745,21.881623022580635,20.431970354369434,6.6,1.0826127302672369,-2.106215123368659,20.4,21.917469244091309,21.917421867983774 
 01/25  00:29:00,21.917421867983774,20.4,20.431969377032855,21.881576774544379,13.0,-1.9017943009304693,2.113086617943201,21.952811684484485,21.952808684198108,6.6,-1.0688290820278715,-0.1211065437856305,21.881576774544379,20.431969377032855,6.6,1.0825791740192324,-2.106149350510848,20.399999999999996,21.917421884978855,21.917374510366196 
 01/25  00:30:00,21.917374510366196,20.4,20.43196839972638,21.881530527967376,13.0,-1.901736162923157,2.1130206284105248,21.952763230178844,21.952760230001073,6.6,-1.0687959602936673,-0.12110208444067396,21.881530527967376,20.43196839972638,6.6,1.0825456188161995,-2.1060835797309056,20.4,21.917374527360253,21.91732715424241 
 01/25  00:31:00,21.91732715424241,20.4,20.43196742245002,21.881484282849553,13.0,-1.9016780267067724,2.112954640961341,21.952714777401068,21.95271177733189,6.6,-1.068762839588447,-0.12109762557432988,21.881484282849553,20.43196742245002,6.6,1.0825120646585676,-2.1060178110302605,20.4,21.917327171235443,21.917279799612353 
 01/25  00:32:00,21.917279799612353,20.4,20.431966445203775,21.881438039190834,13.0,-1.9016198922821608,2.1128886555954224,21.952666326151105,21.952663326190519,6.6,-1.0687297199127477,-0.12109316680370831,21.881438039190834,20.431966445203775,6.6,1.082478511546551,-2.1059520444089139,20.400000000000003,21.91727981660436,21.917232446475965 
 01/25  00:33:00,21.917232446475965,20.4,20.431965467987664,21.881391796991165,13.0,-1.9015617596499564,2.112822672311858,21.95261787642891,21.952614876576914,6.6,-1.0686966012668913,-0.12108870814545664,21.881391796991165,20.431965467987664,6.6,1.08244495948015,-2.1058862798664754,20.399999999999996,21.917232463466953,21.91718509483319 
 01/25  00:34:00,21.91718509483319,20.4,20.43196449080166,21.881345556250517,13.0,-1.9015036288095249,2.112756691109998,21.952569428234435,21.952566428491019,6.6,-1.068663483650985,-0.12108424974940137,21.881345556250517,20.43196449080166,6.6,1.0824114084585062,-2.105820517402294,20.4,21.917185111823149,21.917137744683978 
 01/25  00:35:00,21.917137744683978,20.4,20.431963513645795,21.881299316968854,13.0,-1.9014454997610775,2.112690711989127,21.952520981567625,21.952517981932794,6.6,-1.0686303670651359,-0.12107979109947338,21.881299316968854,20.431963513645795,6.6,1.0823778584810829,-2.105754757015428,20.4,21.917137761672906,21.917090396028276 
 01/25  00:36:00,21.917090396028276,20.4,20.431962536520037,21.881253079146125,13.0,-1.9013873725039808,2.11262473494996,21.95247253642844,21.952469536902183,6.6,-1.0685972515096658,-0.12107533327567217,21.881253079146125,20.431962536520037,6.6,1.0823443095479875,-2.105688998705356,20.400000000000003,21.917090413016188,21.917043048866036 
 01/25  00:37:00,21.917043048866036,20.4,20.431961559424424,21.881206842782306,13.0,-1.9013292470399248,2.1125587599923998,21.952424092816828,21.95242109339915,6.6,-1.0685641369842532,-0.12107087482967474,21.881206842782306,20.431961559424424,6.6,1.0823107616583614,-2.1056232424724694,20.4,21.917043065852913,21.916995703197207 
 01/25  00:38:00,21.916995703197207,20.4,20.431960582358955,21.88116060787732,13.0,-1.901271123369544,2.1124927871158936,21.952375650732745,21.952372651423624,6.6,-1.068531023489327,-0.12106641750841665,21.88116060787732,20.431960582358955,6.6,1.0822772148130636,-2.105557488316474,20.4,21.91699572018307,21.916948359021739 
 01/25  00:39:00,21.916948359021739,20.4,20.43195960532362,21.881114374431136,13.0,-1.9012130014915705,2.1124268163195309,21.952327210176127,21.952324210975588,6.6,-1.0684979110243509,-0.12106195919871972,21.881114374431136,20.43195960532362,6.6,1.082243669011557,-2.105491736238119,20.4,21.916948376006574,21.916901016339588 
 01/25  00:40:00,21.916901016339588,20.4,20.4319586283184,21.88106814244365,13.0,-1.9011548814051585,2.112360847602076,21.952278771146948,21.952275772054958,6.6,-1.0684647995899688,-0.12105750218127652,21.88106814244365,20.4319586283184,6.6,1.0822101242555587,-2.105425986238412,20.4,21.9169010333234,21.916853675150713 
 01/25  00:41:00,21.916853675150713,20.4,20.431957651343308,21.881021911914805,13.0,-1.9010967631107308,2.112294880961741,21.952230333645138,21.952227334661715,6.6,-1.0684316891852146,-0.12105304433978746,21.881021911914805,20.431957651343308,6.6,1.082176580545605,-2.1053602383190435,20.4,21.9168536921335,21.916806335455044 
 01/25  00:42:00,21.916806335455044,20.4,20.43195667439832,21.880975682844544,13.0,-1.901038646607442,2.1122289163982979,21.952181897670667,21.95217889879579,6.6,-1.0683985798113763,-0.12104858742430953,21.880975682844544,20.43195667439832,6.6,1.0821430378812667,-2.1052944924805017,20.4,21.916806352436806,21.91675899725253 
 01/25  00:43:00,21.91675899725253,20.4,20.4319556974834,21.88092945523278,13.0,-1.9009805318925449,2.112162953912625,21.95213346322347,21.95213046445715,6.6,-1.068365471467917,-0.1210441299813174,21.88092945523278,20.4319556974834,6.6,1.0821094962636169,-2.10522874872168,20.399999999999996,21.91675901423327,21.916711660543123 
 01/25  00:44:00,21.916711660543123,20.4,20.431954720598588,21.880883229079534,13.0,-1.900922418968998,2.112096993504754,21.95208503030351,21.95208203164573,6.6,-1.0683323641553735,-0.12103967349555024,21.880883229079534,20.431954720598588,6.6,1.0820759556907243,-2.1051630070421569,20.4,21.916711677522846,21.916664325326768 
 01/25  00:45:00,21.916664325326768,20.4,20.431953743743859,21.88083700438476,13.0,-1.9008643078346879,2.112031035175759,21.952036598910728,21.952033600361504,6.6,-1.0682992578733164,-0.12103521598596855,21.88083700438476,20.431953743743859,6.6,1.0820424161621594,-2.105097267440404,20.4,21.916664342305457,21.916616991603413 
 01/25  00:46:00,21.916616991603413,20.4,20.431952766919243,21.880790781148425,13.0,-1.9008061984919396,2.111965078926355,21.951988169045096,21.951985170604396,6.6,-1.0682661526227116,-0.1210307601317618,21.880790781148425,20.431952766919243,6.6,1.0820088776773862,-2.105031529915185,20.4,21.916617008581079,21.916569659373015 
 01/25  00:47:00,21.916569659373015,20.4,20.431951790124736,21.88074455937049,13.0,-1.90074809094033,2.111899124757972,21.951939740706533,21.951936742374384,6.6,-1.0682330484023786,-0.12102630301651517,21.88074455937049,20.431951790124736,6.6,1.0819753402361896,-2.1049657944655579,20.399999999999996,21.916569676349665,21.916522328635528 
 01/25  00:48:00,21.916522328635528,20.4,20.43195081336037,21.88069833905097,13.0,-1.9006899851819732,2.111833172671586,21.95189131389502,21.95188831567139,6.6,-1.0681999452130689,-0.12102184719144135,21.88069833905097,20.43195081336037,6.6,1.0819418038369604,-2.104900061090904,20.400000000000003,21.91652234561115,21.91647499939092 
 01/25  00:49:00,21.91647499939092,20.4,20.431949836626165,21.88065212018984,13.0,-1.90063188121708,2.1117672226688555,21.951842888610487,21.9518398904954,6.6,-1.0681668430536016,-0.12101739040706162,21.88065212018984,20.431949836626165,6.6,1.0819082684793767,-2.1048343297895988,20.4,21.91647501636551,21.916427671639157 
 01/25  00:50:00,21.916427671639157,20.4,20.431948859922128,21.8806059027871,13.0,-1.9005737790475526,2.111701274751145,21.95179446485291,21.95179146684633,6.6,-1.0681337419245137,-0.1210129352083459,21.8806059027871,20.431948859922128,6.6,1.081874734162258,-2.1047686005595929,20.4,21.916427688612737,21.916380345380199 
 01/25  00:51:00,21.916380345380199,20.4,20.431947883248289,21.880559686842756,13.0,-1.9005156786742364,2.1116353289184555,21.95174604262221,21.951743044724169,6.6,-1.06810064182441,-0.1210084785488216,21.880559686842756,20.431947883248289,6.6,1.0818412008844245,-2.1047028733986754,20.399999999999996,21.916380362352748,21.91633302061402 
 01/25  00:52:00,21.91633302061402,20.4,20.431946906604606,21.88051347235681,13.0,-1.9004575800950179,2.111569385170754,21.95169762191837,21.95169462412883,6.6,-1.0680675427535052,-0.12100402350825608,21.88051347235681,20.431946906604606,6.6,1.08180766864491,-2.1046371483055466,20.399999999999996,21.916333037585546,21.916285697340585 
 01/25  00:53:00,21.916285697340585,20.4,20.431945929991099,21.88046725932921,13.0,-1.9003994833107428,2.111503443506903,21.95164920274131,21.9516462050603,6.6,-1.0680344447106192,-0.12099956730653504,21.88046725932921,20.431945929991099,6.6,1.0817741374442516,-2.1045714252796849,20.399999999999996,21.916285714311088,21.91623837555987 
 01/25  00:54:00,21.91623837555987,20.4,20.431944953407738,21.880421047759936,13.0,-1.90034138831972,2.1114375039265118,21.951600785091018,21.951597787518499,6.6,-1.068001347695859,-0.12099511275810802,21.880421047759936,20.431944953407738,6.6,1.081740607282556,-2.1045057043221968,20.400000000000003,21.916238392529349,21.916191055271847 
