Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  00:35:00,20.400126187972128,20.4,20.400003152778124,20.400121562814179,13.0,-0.00018755246503485522,0.0001873949487703612,20.400132422611898,20.400132145070989,2.0,-0.00005705942317308655,-0.0012700271969661118,20.400121562814179,20.400003152778124,6.6,0.00013968717031489177,-0.00014576078716390837,20.399999999999996,20.40012618797216,20.400125913016934 
 01/25  00:36:00,20.400125913016934,20.4,20.400003145908735,20.400121297937074,13.0,-0.00018714381905635946,0.00018698664685962285,20.400132134071585,20.400131857135418,2.0,-0.000056935092165758768,-0.001267259901156649,20.400121297937074,20.400003145908735,6.6,0.00013938279588783186,-0.0001454431800768816,20.399999999999996,20.400125913016966,20.400125638660858 
 01/25  00:37:00,20.400125638660858,20.4,20.400003139054357,20.400121033637054,13.0,-0.0001867360657942072,0.00018657923737259806,20.400131846159977,20.400131569827264,2.0,-0.000056811031938650568,-0.001264498498523608,20.400121033637054,20.400003139054357,6.6,0.0001390790869207194,-0.00014512626730311238,20.4,20.40012563866089,20.400125364902587 
 01/25  00:38:00,20.400125364902587,20.4,20.40000313221496,20.40012076991285,13.0,-0.0001863292035576478,0.00018617271790321864,20.40013155887574,20.40013128314513,2.0,-0.000056687242296675329,-0.0012617432720726358,20.40012076991285,20.40000313221496,6.6,0.00013877604201868507,-0.00014481004747699444,20.4,20.400125364902615,20.400125091740806 
 01/25  00:39:00,20.400125091740806,20.4,20.400003125390499,20.40012050676321,13.0,-0.00018592323002189913,0.00018576708624050295,20.400131272217466,20.400130997087687,2.0,-0.000056563722394457739,-0.0012589938722085209,20.40012050676321,20.400003125390499,6.6,0.000138473659357669,-0.00014449451897280595,20.399999999999996,20.400125091740838,20.400124819174207 
 01/25  00:40:00,20.400124819174207,20.4,20.400003118580928,20.40012024418688,13.0,-0.00018551814243949138,0.00018536233932809408,20.400130986183837,20.400130711653536,2.0,-0.00005644047213445447,-0.001256250648526475,20.40012024418688,20.400003118580928,6.6,0.00013817193722090904,-0.00014417967948202203,20.399999999999996,20.400124819174239,20.400124547201494 
 01/25  00:41:00,20.400124547201494,20.4,20.400003111786196,20.400119982182635,13.0,-0.0001851139374289232,0.000184958473882034,20.400130700773447,20.400130426841355,2.0,-0.000056317490508718047,-0.0012535132514312866,20.400119982182635,20.400003111786196,6.6,0.00013787087356975007,-0.00014386552663108885,20.399999999999996,20.400124547201526,20.40012427582137 
 01/25  00:42:00,20.40012427582137,20.4,20.400003105006254,20.40011972074924,13.0,-0.00018471061224272487,0.00018455548704105238,20.40013041598497,20.40013014264975,2.0,-0.0000561947772896474,-0.0012507819639286029,20.40011972074924,20.400003105006254,6.6,0.00013757046636553693,-0.00014355205833908256,20.399999999999996,20.4001242758214,20.40012400503254 
 01/25  00:43:00,20.40012400503254,20.4,20.400003098241059,20.400119459885468,13.0,-0.00018430816434477035,0.00018415337646410988,20.400130131817023,20.400129859077404,2.0,-0.00005607233156683834,-0.0012480565030127767,20.400119459885468,20.400003098241059,6.6,0.0001372707138915075,-0.00014323927311033911,20.399999999999996,20.40012400503257,20.400123734833728 
 01/25  00:44:00,20.400123734833728,20.4,20.400003091490569,20.40011919959007,13.0,-0.0001839065911989337,0.00018375214003776816,20.40012984826828,20.400129576122926,2.0,-0.000055950153015146507,-0.0012453371350420642,20.40011919959007,20.400003091490569,6.6,0.00013697161486009006,-0.00014292716974182438,20.4,20.40012373483376,20.400123465223638 
 01/25  00:45:00,20.400123465223638,20.4,20.400003084754759,20.40011893986179,13.0,-0.00018350589111446424,0.00018335177545350233,20.400129565337357,20.40012929378501,2.0,-0.00005582824075668214,-0.001242623543716036,20.40011893986179,20.400003084754759,6.6,0.00013667316830560594,-0.0001426157470630187,20.4,20.40012346522367,20.400123196200988 
