Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1 THERMAL ZONE:Zone Mean Air Temperature [C](TimeStep) 
 01/29  13:51:00,20.4,20.401299818960577 
 01/29  13:52:00,20.4,20.40129981896131 
 01/29  13:53:00,20.4,20.401299818962055 
 01/29  13:54:00,20.4,20.40129981896281 
 01/29  13:55:00,20.4,20.40129981896357 
 01/29  13:56:00,20.4,20.401299818964336 
 01/29  13:57:00,20.4,20.40129981896511 
 01/29  13:58:00,20.4,20.401299818965878 
 01/29  13:59:00,20.4,20.401299818966645 
 01/29  14:00:00,20.4,20.401299818967413 
 01/29  14:01:00,20.4,20.401299818968184 
 01/29  14:02:00,20.4,20.401299818968962 
 01/29  14:03:00,20.4,20.401299818969747 
 01/29  14:04:00,20.4,20.401299818970543 
 01/29  14:05:00,20.4,20.401299818971346 
 01/29  14:06:00,20.4,20.401299818972134 
 01/29  14:07:00,20.4,20.401299818972902 
 01/29  14:08:00,20.4,20.401299818973637 
 01/29  14:09:00,20.4,20.401299818974337 
 01/29  14:10:00,20.4,20.401299818975012 
 01/29  14:11:00,20.4,20.401299818975662 
 01/29  14:12:00,20.4,20.401299818976295 
 01/29  14:13:00,20.4,20.40129981897691 
 01/29  14:14:00,20.4,20.401299818977517 
 01/29  14:15:00,20.4,20.40129981897812 
 01/29  14:16:00,20.4,20.401299818978732 
 01/29  14:17:00,20.4,20.40129981897936 
 01/29  14:18:00,20.4,20.401299818980007 
 01/29  14:19:00,20.4,20.40129981898068 
 01/29  14:20:00,20.4,20.401299818981382 
 01/29  14:21:00,20.4,20.401299818982114 
 01/29  14:22:00,20.4,20.401299818982874 
 01/29  14:23:00,20.4,20.40129981898365 
 01/29  14:24:00,20.4,20.40129981898444 
 01/29  14:25:00,20.4,20.401299818985233 
 01/29  14:26:00,20.4,20.401299818986015 
 01/29  14:27:00,20.4,20.401299818986786 
 01/29  14:28:00,20.4,20.401299818987543 
 01/29  14:29:00,20.4,20.40129981898827 
 01/29  14:30:00,20.4,20.401299818988974 
 01/29  14:31:00,20.4,20.40129981898966 
 01/29  14:32:00,20.4,20.40129981899033 
 01/29  14:33:00,20.4,20.401299818990992 
 01/29  14:34:00,20.4,20.401299818991642 
 01/29  14:35:00,20.4,20.401299818992285 
 01/29  14:36:00,20.4,20.401299818992914 
 01/29  14:37:00,20.4,20.40129981899352 
 01/29  14:38:00,20.4,20.401299818994097 
 01/29  14:39:00,20.4,20.401299818994637 
 01/29  14:40:00,20.4,20.401299818995145 
 01/29  14:41:00,20.4,20.40129981899562 
 01/29  14:42:00,20.4,20.401299818996073 
 01/29  14:43:00,20.4,20.401299818996506 
 01/29  14:44:00,20.4,20.40129981899692 
 01/29  14:45:00,20.4,20.401299818997327 
 01/29  14:46:00,20.4,20.401299818997717 
 01/29  14:47:00,20.4,20.401299818998094 
 01/29  14:48:00,20.4,20.401299818998446 
 01/29  14:49:00,20.4,20.40129981899877 
 01/29  14:50:00,20.4,20.40129981899906 
 01/29  14:51:00,20.4,20.401299818999313 
 01/29  14:52:00,20.4,20.401299818999536 
 01/29  14:53:00,20.4,20.401299818999735 
 01/29  14:54:00,20.4,20.401299818999924 
 01/29  14:55:00,20.4,20.40129981900011 
 01/29  14:56:00,20.4,20.401299819000307 
 01/29  14:57:00,20.4,20.40129981900053 
 01/29  14:58:00,20.4,20.401299819000776 
 01/29  14:59:00,20.4,20.401299819001043 
 01/29  15:00:00,20.4,20.401299819001327 
 01/29  15:01:00,20.4,20.401299819001615 
 01/29  15:02:00,20.4,20.401299819001892 
 01/29  15:03:00,20.4,20.401299819002148 
 01/29  15:04:00,20.4,20.40129981900237 
 01/29  15:05:00,20.4,20.401299819002553 
 01/29  15:06:00,20.4,20.401299819002684 
 01/29  15:07:00,20.4,20.401299819002755 
 01/29  15:08:00,20.4,20.401299819002766 
 01/29  15:09:00,20.4,20.401299819002716 
 01/29  15:10:00,20.4,20.401299819002602 
 01/29  15:11:00,20.4,20.40129981900242 
 01/29  15:12:00,20.4,20.401299819002176 
 01/29  15:13:00,20.4,20.401299819001864 
 01/29  15:14:00,20.4,20.40129981900148 
 01/29  15:15:00,20.4,20.401299819001032 
 01/29  15:16:00,20.4,20.401299819000524 
 01/29  15:17:00,20.4,20.401299818999945 
 01/29  15:18:00,20.4,20.401299818999302 
 01/29  15:19:00,20.4,20.401299818998595 
 01/29  15:20:00,20.4,20.401299818997824 
 01/29  15:21:00,20.4,20.401299818996986 
 01/29  15:22:00,20.4,20.401299818996087 
 01/29  15:23:00,20.4,20.40129981899513 
 01/29  15:24:00,20.4,20.401299818994126 
 01/29  15:25:00,20.4,20.401299818993074 
 01/29  15:26:00,20.4,20.40129981899198 
 01/29  15:27:00,20.4,20.401299818990843 
 01/29  15:28:00,20.4,20.401299818989674 
 01/29  15:29:00,20.4,20.401299818988477 
 01/29  15:30:00,20.4,20.401299818987255 
 01/29  15:31:00,20.4,20.40129981898602 
 01/29  15:32:00,20.4,20.401299818984775 
 01/29  15:33:00,20.4,20.40129981898353 
 01/29  15:34:00,20.4,20.4012998189823 
 01/29  15:35:00,20.4,20.401299818981087 
 01/29  15:36:00,20.4,20.40129981897991 
 01/29  15:37:00,20.4,20.401299818978785 
 01/29  15:38:00,20.4,20.401299818977716 
 01/29  15:39:00,20.4,20.401299818976714 
 01/29  15:40:00,20.4,20.401299818975787 
 01/29  15:41:00,20.4,20.401299818974927 
 01/29  15:42:00,20.4,20.401299818974135 
 01/29  15:43:00,20.4,20.401299818973403 
 01/29  15:44:00,20.4,20.40129981897273 
 01/29  15:45:00,20.4,20.40129981897211 
 01/29  15:46:00,20.4,20.401299818971538 
 01/29  15:47:00,20.4,20.401299818971 
 01/29  15:48:00,20.4,20.401299818970504 
 01/29  15:49:00,20.4,20.401299818970042 
 01/29  15:50:00,20.4,20.401299818969605 
 01/29  15:51:00,20.4,20.401299818969203 
 01/29  15:52:00,20.4,20.40129981896883 
 01/29  15:53:00,20.4,20.401299818968496 
 01/29  15:54:00,20.4,20.4012998189682 
 01/29  15:55:00,20.4,20.40129981896795 
 01/29  15:56:00,20.4,20.401299818967733 
 01/29  15:57:00,20.4,20.401299818967544 
 01/29  15:58:00,20.4,20.401299818967374 
 01/29  15:59:00,20.4,20.401299818967214 
 01/29  16:00:00,20.4,20.40129981896705 
 01/29  16:01:00,20.4,20.401299818966887 
 01/29  16:02:00,20.4,20.40129981896671 
 01/29  16:03:00,20.4,20.401299818966528 
 01/29  16:04:00,20.4,20.401299818966333 
 01/29  16:05:00,20.4,20.40129981896613 
 01/29  16:06:00,20.4,20.401299818965928 
 01/29  16:07:00,20.4,20.40129981896573 
 01/29  16:08:00,20.4,20.401299818965533 
 01/29  16:09:00,20.4,20.401299818965338 
 01/29  16:10:00,20.4,20.401299818965143 
 01/29  16:11:00,20.4,20.40129981896496 
 01/29  16:12:00,20.4,20.40129981896479 
 01/29  16:13:00,20.4,20.401299818964628 
 01/29  16:14:00,20.4,20.40129981896447 
 01/29  16:15:00,20.4,20.401299818964336 
 01/29  16:16:00,20.4,20.401299818964226 
 01/29  16:17:00,20.4,20.401299818964144 
 01/29  16:18:00,20.4,20.401299818964088 
 01/29  16:19:00,20.4,20.401299818964063 
 01/29  16:20:00,20.4,20.401299818964077 
 01/29  16:21:00,20.4,20.401299818964137 
 01/29  16:22:00,20.4,20.40129981896425 
 01/29  16:23:00,20.4,20.401299818964407 
 01/29  16:24:00,20.4,20.4012998189646 
 01/29  16:25:00,20.4,20.401299818964816 
 01/29  16:26:00,20.4,20.401299818965047 
 01/29  16:27:00,20.4,20.40129981896528 
 01/29  16:28:00,20.4,20.401299818965494 
 01/29  16:29:00,20.4,20.401299818965683 
 01/29  16:30:00,20.4,20.401299818965846 
 01/29  16:31:00,20.4,20.401299818965978 
 01/29  16:32:00,20.4,20.401299818966077 
 01/29  16:33:00,20.4,20.40129981896615 
 01/29  16:34:00,20.4,20.401299818966205 
 01/29  16:35:00,20.4,20.40129981896624 
 01/29  16:36:00,20.4,20.401299818966258 
 01/29  16:37:00,20.4,20.401299818966244 
 01/29  16:38:00,20.4,20.40129981896619 
 01/29  16:39:00,20.4,20.40129981896609 
 01/29  16:40:00,20.4,20.401299818965946 
 01/29  16:41:00,20.4,20.401299818965747 
 01/29  16:42:00,20.4,20.4012998189655 
 01/29  16:43:00,20.4,20.401299818965217 
 01/29  16:44:00,20.4,20.4012998189649 
 01/29  16:45:00,20.4,20.401299818964567 
 01/29  16:46:00,20.4,20.401299818964237 
 01/29  16:47:00,20.4,20.401299818963935 
 01/29  16:48:00,20.4,20.401299818963682 
 01/29  16:49:00,20.4,20.401299818963505 
 01/29  16:50:00,20.4,20.401299818963405 
 01/29  16:51:00,20.4,20.40129981896339 
 01/29  16:52:00,20.4,20.40129981896346 
 01/29  16:53:00,20.4,20.401299818963604 
 01/29  16:54:00,20.4,20.401299818963814 
 01/29  16:55:00,20.4,20.401299818964077 
 01/29  16:56:00,20.4,20.401299818964382 
 01/29  16:57:00,20.4,20.401299818964723 
 01/29  16:58:00,20.4,20.401299818965086 
 01/29  16:59:00,20.4,20.401299818965466 
 01/29  17:00:00,20.4,20.401299818965846 
 01/29  17:01:00,20.4,20.40129981896622 
 01/29  17:02:00,20.4,20.401299818966567 
 01/29  17:03:00,20.4,20.401299818966876 
 01/29  17:04:00,20.4,20.401299818967136 
 01/29  17:05:00,20.4,20.401299818967345 
 01/29  17:06:00,20.4,20.401299818967498 
 01/29  17:07:00,20.4,20.401299818967594 
 01/29  17:08:00,20.4,20.401299818967654 
 01/29  17:09:00,20.4,20.401299818967686 
 01/29  17:10:00,20.4,20.401299818967704 
 01/29  17:11:00,20.4,20.401299818967715 
 01/29  17:12:00,20.4,20.401299818967722 
 01/29  17:13:00,20.4,20.401299818967725 
 01/29  17:14:00,20.4,20.401299818967725 
 01/29  17:15:00,20.4,20.401299818967722 
 01/29  17:16:00,20.4,20.40129981896772 
 01/29  17:17:00,20.4,20.401299818967704 
 01/29  17:18:00,20.4,20.40129981896768 
 01/29  17:19:00,20.4,20.401299818967644 
 01/29  17:20:00,20.4,20.401299818967594 
 01/29  17:21:00,20.4,20.40129981896753 
 01/29  17:22:00,20.4,20.401299818967452 
 01/29  17:23:00,20.4,20.401299818967352 
 01/29  17:24:00,20.4,20.40129981896724 
 01/29  17:25:00,20.4,20.401299818967104 
 01/29  17:26:00,20.4,20.401299818966944 
 01/29  17:27:00,20.4,20.401299818966766 
 01/29  17:28:00,20.4,20.401299818966574 
 01/29  17:29:00,20.4,20.40129981896637 
 01/29  17:30:00,20.4,20.401299818966166 
 01/29  17:31:00,20.4,20.40129981896598 
 01/29  17:32:00,20.4,20.401299818965835 
 01/29  17:33:00,20.4,20.401299818965736 
 01/29  17:34:00,20.4,20.401299818965708 
 01/29  17:35:00,20.4,20.401299818965754 
 01/29  17:36:00,20.4,20.401299818965867 
 01/29  17:37:00,20.4,20.401299818966045 
 01/29  17:38:00,20.4,20.40129981896628 
 01/29  17:39:00,20.4,20.40129981896656 
 01/29  17:40:00,20.4,20.401299818966866 
 01/29  17:41:00,20.4,20.4012998189672 
 01/29  17:42:00,20.4,20.401299818967548 
 01/29  17:43:00,20.4,20.40129981896792 
 01/29  17:44:00,20.4,20.40129981896832 
 01/29  17:45:00,20.4,20.401299818968752 
 01/29  17:46:00,20.4,20.401299818969225 
 01/29  17:47:00,20.4,20.401299818969754 
 01/29  17:48:00,20.4,20.401299818970347 
 01/29  17:49:00,20.4,20.40129981897101 
 01/29  17:50:00,20.4,20.401299818971747 
 01/29  17:51:00,20.4,20.401299818972554 
 01/29  17:52:00,20.4,20.401299818973428 
 01/29  17:53:00,20.4,20.401299818974362 
 01/29  17:54:00,20.4,20.401299818975346 
 01/29  17:55:00,20.4,20.40129981897637 
 01/29  17:56:00,20.4,20.401299818977428 
 01/29  17:57:00,20.4,20.4012998189785 
 01/29  17:58:00,20.4,20.401299818979577 
 01/29  17:59:00,20.4,20.40129981898064 
 01/29  18:00:00,20.4,20.401299818981684 
 01/29  18:01:00,20.4,20.4012998189827 
 01/29  18:02:00,20.4,20.401299818983677 
 01/29  18:03:00,20.4,20.40129981898461 
 01/29  18:04:00,20.4,20.40129981898549 
 01/29  18:05:00,20.4,20.4012998189863 
 01/29  18:06:00,20.4,20.401299818987038 
 01/29  18:07:00,20.4,20.401299818987702 
 01/29  18:08:00,20.4,20.401299818988296 
 01/29  18:09:00,20.4,20.40129981898881 
 01/29  18:10:00,20.4,20.40129981898925 
 01/29  18:11:00,20.4,20.401299818989614 
 01/29  18:12:00,20.4,20.4012998189899 
 01/29  18:13:00,20.4,20.40129981899013 
 01/29  18:14:00,20.4,20.401299818990303 
 01/29  18:15:00,20.4,20.401299818990434 
 01/29  18:16:00,20.4,20.401299818990534 
 01/29  18:17:00,20.4,20.401299818990616 
 01/29  18:18:00,20.4,20.401299818990687 
 01/29  18:19:00,20.4,20.40129981899075 
 01/29  18:20:00,20.4,20.401299818990804 
 01/29  18:21:00,20.4,20.401299818990843 
 01/29  18:22:00,20.4,20.401299818990868 
 01/29  18:23:00,20.4,20.401299818990875 
 01/29  18:24:00,20.4,20.40129981899085 
 01/29  18:25:00,20.4,20.401299818990793 
 01/29  18:26:00,20.4,20.401299818990697 
 01/29  18:27:00,20.4,20.40129981899056 
 01/29  18:28:00,20.4,20.401299818990374 
 01/29  18:29:00,20.4,20.401299818990143 
 01/29  18:30:00,20.4,20.40129981898987 
 01/29  18:31:00,20.4,20.401299818989546 
 01/29  18:32:00,20.4,20.40129981898918 
 01/29  18:33:00,20.4,20.40129981898877 
 01/29  18:34:00,20.4,20.401299818988324 
 01/29  18:35:00,20.4,20.40129981898784 
 01/29  18:36:00,20.4,20.401299818987326 
 01/29  18:37:00,20.4,20.401299818986786 
 01/29  18:38:00,20.4,20.40129981898623 
 01/29  18:39:00,20.4,20.401299818985667 
 01/29  18:40:00,20.4,20.401299818985105 
 01/29  18:41:00,20.4,20.401299818984555 
 01/29  18:42:00,20.4,20.401299818984025 
 01/29  18:43:00,20.4,20.401299818983528 
 01/29  18:44:00,20.4,20.401299818983066 
 01/29  18:45:00,20.4,20.40129981898265 
 01/29  18:46:00,20.4,20.40129981898228 
 01/29  18:47:00,20.4,20.401299818981954 
 01/29  18:48:00,20.4,20.401299818981663 
 01/29  18:49:00,20.4,20.401299818981393 
 01/29  18:50:00,20.4,20.401299818981144 
 01/29  18:51:00,20.4,20.401299818980903 
 01/29  18:52:00,20.4,20.40129981898066 
 01/29  18:53:00,20.4,20.40129981898042 
 01/29  18:54:00,20.4,20.401299818980174 
 01/29  18:55:00,20.4,20.401299818979922 
 01/29  18:56:00,20.4,20.40129981897967 
 01/29  18:57:00,20.4,20.401299818979425 
 01/29  18:58:00,20.4,20.401299818979187 
 01/29  18:59:00,20.4,20.401299818978963 
 01/29  19:00:00,20.4,20.40129981897875 
 01/29  19:01:00,20.4,20.401299818978554 
 01/29  19:02:00,20.4,20.40129981897838 
 01/29  19:03:00,20.4,20.401299818978224 
 01/29  19:04:00,20.4,20.40129981897808 
 01/29  19:05:00,20.4,20.40129981897795 
 01/29  19:06:00,20.4,20.401299818977833 
 01/29  19:07:00,20.4,20.40129981897773 
 01/29  19:08:00,20.4,20.40129981897764 
 01/29  19:09:00,20.4,20.40129981897757 
 01/29  19:10:00,20.4,20.401299818977513 
 01/29  19:11:00,20.4,20.40129981897746 
 01/29  19:12:00,20.4,20.401299818977403 
 01/29  19:13:00,20.4,20.40129981897733 
 01/29  19:14:00,20.4,20.40129981897723 
 01/29  19:15:00,20.4,20.4012998189771 
 01/29  19:16:00,20.4,20.401299818976938 
 01/29  19:17:00,20.4,20.40129981897673 
 01/29  19:18:00,20.4,20.40129981897648 
 01/29  19:19:00,20.4,20.401299818976188 
 01/29  19:20:00,20.4,20.40129981897587 
 01/29  19:21:00,20.4,20.40129981897552 
 01/29  19:22:00,20.4,20.401299818975158 
 01/29  19:23:00,20.4,20.40129981897479 
 01/29  19:24:00,20.4,20.40129981897443 
 01/29  19:25:00,20.4,20.401299818974106 
 01/29  19:26:00,20.4,20.401299818973825 
 01/29  19:27:00,20.4,20.401299818973612 
 01/29  19:28:00,20.4,20.401299818973477 
 01/29  19:29:00,20.4,20.401299818973428 
 01/29  19:30:00,20.4,20.401299818973456 
 01/29  19:31:00,20.4,20.401299818973552 
 01/29  19:32:00,20.4,20.401299818973698 
 01/29  19:33:00,20.4,20.40129981897387 
 01/29  19:34:00,20.4,20.40129981897405 
 01/29  19:35:00,20.4,20.401299818974206 
 01/29  19:36:00,20.4,20.401299818974334 
 01/29  19:37:00,20.4,20.40129981897442 
 01/29  19:38:00,20.4,20.401299818974454 
 01/29  19:39:00,20.4,20.401299818974437 
 01/29  19:40:00,20.4,20.401299818974362 
 01/29  19:41:00,20.4,20.40129981897423 
 01/29  19:42:00,20.4,20.40129981897405 
 01/29  19:43:00,20.4,20.401299818973833 
 01/29  19:44:00,20.4,20.401299818973595 
 01/29  19:45:00,20.4,20.40129981897334 
 01/29  19:46:00,20.4,20.40129981897307 
 01/29  19:47:00,20.4,20.401299818972788 
 01/29  19:48:00,20.4,20.401299818972493 
 01/29  19:49:00,20.4,20.401299818972188 
 01/29  19:50:00,20.4,20.401299818971864 
 01/29  19:51:00,20.4,20.401299818971523 
 01/29  19:52:00,20.4,20.401299818971168 
 01/29  19:53:00,20.4,20.401299818970802 
 01/29  19:54:00,20.4,20.401299818970436 
 01/29  19:55:00,20.4,20.40129981897007 
 01/29  19:56:00,20.4,20.401299818969708 
 01/29  19:57:00,20.4,20.401299818969367 
 01/29  19:58:00,20.4,20.401299818969047 
 01/29  19:59:00,20.4,20.401299818968734 
 01/29  20:00:00,20.4,20.40129981896842 
 01/29  20:01:00,20.4,20.401299818968106 
 01/29  20:02:00,20.4,20.40129981896779 
 01/29  20:03:00,20.4,20.40129981896747 
 01/29  20:04:00,20.4,20.40129981896714 
 01/29  20:05:00,20.4,20.4012998189668 
 01/29  20:06:00,20.4,20.40129981896645 
 01/29  20:07:00,20.4,20.4012998189661 
 01/29  20:08:00,20.4,20.401299818965747 
 01/29  20:09:00,20.4,20.40129981896539 
 01/29  20:10:00,20.4,20.401299818965033 
 01/29  20:11:00,20.4,20.401299818964667 
 01/29  20:12:00,20.4,20.401299818964283 
 01/29  20:13:00,20.4,20.40129981896389 
 01/29  20:14:00,20.4,20.40129981896347 
 01/29  20:15:00,20.4,20.401299818963032 
 01/29  20:16:00,20.4,20.401299818962574 
 01/29  20:17:00,20.4,20.401299818962094 
 01/29  20:18:00,20.4,20.401299818961604 
 01/29  20:19:00,20.4,20.401299818961114 
 01/29  20:20:00,20.4,20.401299818960624 
 01/29  20:21:00,20.4,20.40129981896014 
 01/29  20:22:00,20.4,20.401299818959664 
 01/29  20:23:00,20.4,20.401299818959185 
 01/29  20:24:00,20.4,20.401299818958694 
 01/29  20:25:00,20.4,20.401299818958197 
 01/29  20:26:00,20.4,20.40129981895769 
 01/29  20:27:00,20.4,20.401299818957163 
 01/29  20:28:00,20.4,20.401299818956627 
 01/29  20:29:00,20.4,20.401299818956094 
 01/29  20:30:00,20.4,20.401299818955575 
 01/29  20:31:00,20.4,20.401299818955074 
 01/29  20:32:00,20.4,20.401299818954598 
 01/29  20:33:00,20.4,20.40129981895415 
 01/29  20:34:00,20.4,20.401299818953735 
 01/29  20:35:00,20.4,20.40129981895335 
 01/29  20:36:00,20.4,20.401299818953003 
 01/29  20:37:00,20.4,20.401299818952694 
 01/29  20:38:00,20.4,20.401299818952438 
 01/29  20:39:00,20.4,20.401299818952243 
 01/29  20:40:00,20.4,20.401299818952108 
 01/29  20:41:00,20.4,20.401299818952037 
 01/29  20:42:00,20.4,20.401299818952033 
 01/29  20:43:00,20.4,20.401299818952094 
 01/29  20:44:00,20.4,20.401299818952204 
 01/29  20:45:00,20.4,20.40129981895236 
 01/29  20:46:00,20.4,20.40129981895256 
 01/29  20:47:00,20.4,20.40129981895279 
 01/29  20:48:00,20.4,20.401299818953046 
 01/29  20:49:00,20.4,20.401299818953316 
 01/29  20:50:00,20.4,20.401299818953593 
 01/29  20:51:00,20.4,20.401299818953866 
 01/29  20:52:00,20.4,20.40129981895413 
 01/29  20:53:00,20.4,20.401299818954378 
 01/29  20:54:00,20.4,20.401299818954605 
 01/29  20:55:00,20.4,20.40129981895481 
 01/29  20:56:00,20.4,20.401299818954993 
 01/29  20:57:00,20.4,20.401299818955142 
 01/29  20:58:00,20.4,20.401299818955266 
 01/29  20:59:00,20.4,20.40129981895536 
 01/29  21:00:00,20.4,20.401299818955422 
 01/29  21:01:00,20.4,20.40129981895546 
 01/29  21:02:00,20.4,20.401299818955486 
 01/29  21:03:00,20.4,20.4012998189555 
 01/29  21:04:00,20.4,20.401299818955504 
 01/29  21:05:00,20.4,20.401299818955493 
 01/29  21:06:00,20.4,20.401299818955472 
 01/29  21:07:00,20.4,20.401299818955444 
 01/29  21:08:00,20.4,20.4012998189554 
 01/29  21:09:00,20.4,20.401299818955337 
 01/29  21:10:00,20.4,20.401299818955252 
 01/29  21:11:00,20.4,20.401299818955142 
 01/29  21:12:00,20.4,20.40129981895501 
 01/29  21:13:00,20.4,20.40129981895486 
 01/29  21:14:00,20.4,20.40129981895471 
 01/29  21:15:00,20.4,20.401299818954556 
 01/29  21:16:00,20.4,20.401299818954406 
 01/29  21:17:00,20.4,20.401299818954264 
 01/29  21:18:00,20.4,20.401299818954136 
 01/29  21:19:00,20.4,20.401299818954023 
 01/29  21:20:00,20.4,20.401299818953923 
 01/29  21:21:00,20.4,20.401299818953827 
 01/29  21:22:00,20.4,20.401299818953728 
 01/29  21:23:00,20.4,20.401299818953614 
 01/29  21:24:00,20.4,20.401299818953486 
 01/29  21:25:00,20.4,20.401299818953337 
 01/29  21:26:00,20.4,20.401299818953166 
 01/29  21:27:00,20.4,20.401299818952975 
 01/29  21:28:00,20.4,20.401299818952754 
 01/29  21:29:00,20.4,20.40129981895253 
 01/29  21:30:00,20.4,20.401299818952307 
 01/29  21:31:00,20.4,20.401299818952097 
 01/29  21:32:00,20.4,20.40129981895192 
 01/29  21:33:00,20.4,20.401299818951784 
 01/29  21:34:00,20.4,20.401299818951692 
 01/29  21:35:00,20.4,20.401299818951646 
 01/29  21:36:00,20.4,20.401299818951646 
 01/29  21:37:00,20.4,20.401299818951685 
 01/29  21:38:00,20.4,20.401299818951756 
 01/29  21:39:00,20.4,20.401299818951852 
 01/29  21:40:00,20.4,20.401299818951966 
 01/29  21:41:00,20.4,20.401299818952086 
 01/29  21:42:00,20.4,20.401299818952214 
 01/29  21:43:00,20.4,20.40129981895233 
 01/29  21:44:00,20.4,20.401299818952428 
 01/29  21:45:00,20.4,20.401299818952495 
 01/29  21:46:00,20.4,20.401299818952527 
 01/29  21:47:00,20.4,20.40129981895252 
 01/29  21:48:00,20.4,20.40129981895246 
 01/29  21:49:00,20.4,20.401299818952346 
 01/29  21:50:00,20.4,20.401299818952182 
 01/29  21:51:00,20.4,20.40129981895197 
 01/29  21:52:00,20.4,20.40129981895171 
 01/29  21:53:00,20.4,20.401299818951408 
 01/29  21:54:00,20.4,20.401299818951077 
 01/29  21:55:00,20.4,20.401299818950733 
 01/29  21:56:00,20.4,20.401299818950374 
 01/29  21:57:00,20.4,20.40129981895001 
 01/29  21:58:00,20.4,20.401299818949663 
 01/29  21:59:00,20.4,20.401299818949337 
 01/29  22:00:00,20.4,20.401299818949045 
 01/29  22:01:00,20.4,20.4012998189488 
 01/29  22:02:00,20.4,20.4012998189486 
 01/29  22:03:00,20.4,20.401299818948452 
 01/29  22:04:00,20.4,20.40129981894835 
 01/29  22:05:00,20.4,20.40129981894828 
 01/29  22:06:00,20.4,20.40129981894824 
 01/29  22:07:00,20.4,20.401299818948218 
 01/29  22:08:00,20.4,20.401299818948218 
 01/29  22:09:00,20.4,20.401299818948235 
 01/29  22:10:00,20.4,20.401299818948267 
 01/29  22:11:00,20.4,20.40129981894831 
 01/29  22:12:00,20.4,20.401299818948363 
 01/29  22:13:00,20.4,20.401299818948424 
 01/29  22:14:00,20.4,20.40129981894848 
 01/29  22:15:00,20.4,20.40129981894853 
 01/29  22:16:00,20.4,20.401299818948573 
 01/29  22:17:00,20.4,20.401299818948598 
 01/29  22:18:00,20.4,20.401299818948598 
 01/29  22:19:00,20.4,20.40129981894858 
 01/29  22:20:00,20.4,20.401299818948548 
 01/29  22:21:00,20.4,20.401299818948505 
 01/29  22:22:00,20.4,20.40129981894845 
 01/29  22:23:00,20.4,20.401299818948377 
 01/29  22:24:00,20.4,20.401299818948296 
 01/29  22:25:00,20.4,20.40129981894821 
 01/29  22:26:00,20.4,20.401299818948136 
 01/29  22:27:00,20.4,20.40129981894808 
 01/29  22:28:00,20.4,20.40129981894805 
 01/29  22:29:00,20.4,20.401299818948047 
 01/29  22:30:00,20.4,20.401299818948072 
 01/29  22:31:00,20.4,20.40129981894812 
 01/29  22:32:00,20.4,20.401299818948186 
 01/29  22:33:00,20.4,20.401299818948257 
 01/29  22:34:00,20.4,20.40129981894833 
 01/29  22:35:00,20.4,20.401299818948402 
 01/29  22:36:00,20.4,20.401299818948456 
 01/29  22:37:00,20.4,20.401299818948488 
 01/29  22:38:00,20.4,20.40129981894849 
 01/29  22:39:00,20.4,20.40129981894846 
 01/29  22:40:00,20.4,20.401299818948385 
 01/29  22:41:00,20.4,20.40129981894826 
 01/29  22:42:00,20.4,20.401299818948097 
 01/29  22:43:00,20.4,20.4012998189479 
 01/29  22:44:00,20.4,20.401299818947678 
 01/29  22:45:00,20.4,20.40129981894743 
 01/29  22:46:00,20.4,20.401299818947155 
 01/29  22:47:00,20.4,20.40129981894686 
 01/29  22:48:00,20.4,20.40129981894654 
 01/29  22:49:00,20.4,20.4012998189462 
 01/29  22:50:00,20.4,20.40129981894584 
 01/29  22:51:00,20.4,20.40129981894547 
 01/29  22:52:00,20.4,20.4012998189451 
 01/29  22:53:00,20.4,20.401299818944736 
 01/29  22:54:00,20.4,20.401299818944388 
 01/29  22:55:00,20.4,20.401299818944064 
 01/29  22:56:00,20.4,20.40129981894377 
 01/29  22:57:00,20.4,20.401299818943517 
 01/29  22:58:00,20.4,20.40129981894331 
 01/29  22:59:00,20.4,20.401299818943148 
 01/29  23:00:00,20.4,20.401299818943038 
 01/29  23:01:00,20.4,20.401299818942974 
 01/29  23:02:00,20.4,20.40129981894296 
 01/29  23:03:00,20.4,20.401299818943 
 01/29  23:04:00,20.4,20.401299818943087 
 01/29  23:05:00,20.4,20.40129981894323 
 01/29  23:06:00,20.4,20.401299818943425 
 01/29  23:07:00,20.4,20.401299818943667 
 01/29  23:08:00,20.4,20.401299818943958 
 01/29  23:09:00,20.4,20.401299818944302 
 01/29  23:10:00,20.4,20.40129981894469 
 01/29  23:11:00,20.4,20.401299818945116 
 01/29  23:12:00,20.4,20.401299818945578 
 01/29  23:13:00,20.4,20.401299818946065 
 01/29  23:14:00,20.4,20.401299818946566 
 01/29  23:15:00,20.4,20.401299818947084 
 01/29  23:16:00,20.4,20.401299818947617 
 01/29  23:17:00,20.4,20.401299818948168 
 01/29  23:18:00,20.4,20.401299818948747 
 01/29  23:19:00,20.4,20.40129981894936 
 01/29  23:20:00,20.4,20.401299818950005 
 01/29  23:21:00,20.4,20.40129981895068 
 01/29  23:22:00,20.4,20.40129981895139 
 01/29  23:23:00,20.4,20.40129981895214 
 01/29  23:24:00,20.4,20.401299818952932 
 01/29  23:25:00,20.4,20.401299818953767 
 01/29  23:26:00,20.4,20.401299818954648 
 01/29  23:27:00,20.4,20.401299818955575 
 01/29  23:28:00,20.4,20.40129981895654 
 01/29  23:29:00,20.4,20.40129981895754 
 01/29  23:30:00,20.4,20.401299818958563 
