Archivo de prueba Laboratorio de Edificaciones Sustentables	Fecha de prueba:	19/02/18	Hora de inicio	4:45 p. m.	Tiempo de prueba	24:00:00	Perfil Cámara Climática	Perfil Temp. Sol-Aire	Perfil Cámara Habitación	Sin aire acondicionado (Temp. variable)																																																		
Tempo entre registros	60	Temperatura máxima	27.9	Hora de temperatura máxima	15:00	Temperatura mínima	15.5	Mes	Enero	Latitud	18.9	Radiación solar difusa (Id)	209.2	Radiación solar directa (Ib)	386.1	Gamma	-90	Absortancia	0.3																																									
Fecha	Hora	Tiempo LabVIEW	Prom. Habitacón	Temp. Obj. Guarda	Promedio Guarda	Temp. Obj. Climática	Prom. Climática	Prom. SC Habitación	Prom. SC Climática	SFC-1 Hab Conv	SFC-2 Hab Rad	SFC-3 CC Conv	Hab Centro V1	Hab Centro V2	Hab Centro V3	Hab Izq V1	Hab Izq V2	Hab Izq V3	Hab Der V1	Hab Der V2	Hab Der V3	Hab MC P1	Hab MC MP2	Hab MC M3	Hab MC M4	Hab MC T5	Hab SC Sup Izq	Hab SC Sup Centro	Hab SC Sup Der	Hab SC Medio Izq	Hab SC Medio Centro	Hab SC Medio Der 	Hab SC Inf Izq	Hab SC Inf Centro	Hab SC Inf Der	Guarda P1	Guarda MP2	Guarda M3	Guarda M4	Guarda T5	CC Centro V1	CC Centro V2	CC Centro V3	CC  Izq V1	CC Izq V2	CC Izq V3	CC Der V1	CC Der V2	CC Der V3	CC SC Sup Der 	CC SC Sup Centro	CC SC Sup Izq	CC SC Medio Der	CC SC Medio Centro	CC SC Medio Izq	CC SC Inf Der	CC SC Inf Centro	CC SC Inf Izq	TP Sup CC	TP Sup Hab
20/02/18	12:15:14 a. m.	3601952114	19.076678	19.076678	19.071169	26.327288	26.415947	19.625461	25.983209	-0.900899	-0.815995	-1.981983	19.207236	18.790168	19.27063	19.181735	18.963464	19.006706	19.194253	19.066418	19.042823	18.831966	19.125257	19.250422	19.262029	18.880387	19.52451	19.392107	19.824593	19.706977	19.675719	19.656755	19.698144	19.588405	19.561938	18.812961	19.398893	18.980861	19.16992	18.993212	26.114354	26.341521	26.488706	26.363485	26.568223	26.494189	26.622119	26.522707	26.228221	26.122163	26.002393	26.10547	26.001275	25.891678	25.804883	26.050949	25.869338	26.00073	0	19.552313
20/02/18	12:16:14 a. m.	3601952174	19.097738	19.097738	19.058309	26.336673	26.421381	19.642149	25.98494	-0.842226	-0.818389	-1.775808	19.225975	18.808176	19.298215	19.207182	18.993065	19.041101	19.217701	19.083649	19.057809	18.83698	19.147044	19.264141	19.282489	18.904801	19.541828	19.43411	19.838104	19.712411	19.68486	19.668885	19.733998	19.600772	19.564371	18.823659	19.349058	18.970661	19.152984	18.995183	26.104891	26.342317	26.486567	26.366558	26.581497	26.505867	26.635111	26.535653	26.233973	26.116058	25.99835	26.124737	26.014397	25.901825	25.807021	26.057432	25.861408	25.983231	0	19.5739
20/02/18	12:17:14 a. m.	3601952234	19.117745	19.117745	19.236859	26.346059	26.411859	19.662483	25.965669	-0.940015	-0.824482	-1.404435	19.244758	18.828964	19.307599	19.211575	19.016972	19.066997	19.255218	19.111496	19.075377	18.862817	19.168654	19.279478	19.313002	18.905528	19.564503	19.453751	19.852837	19.741487	19.709569	19.69471	19.736029	19.617366	19.592099	18.989877	19.473199	19.129259	19.355238	19.236722	26.101426	26.338425	26.475697	26.355143	26.57583	26.502703	26.605447	26.517836	26.234221	26.085399	25.986241	26.122931	25.983522	25.88079	25.808188	26.014897	25.853651	25.955403	0	19.589417
20/02/18	12:18:14 a. m.	3601952294	19.131925	19.131925	18.986326	26.355446	26.388657	19.67457	25.972155	-0.809785	-0.816648	-2.059957	19.256426	18.849582	19.315903	19.232768	19.021887	19.083255	19.256464	19.116878	19.096926	18.877525	19.177026	19.30815	19.314207	18.939953	19.573377	19.459683	19.856391	19.749203	19.728396	19.708196	19.753641	19.636867	19.605381	18.716052	19.345208	18.927598	19.082736	18.860036	26.073685	26.314064	26.448267	26.321799	26.538892	26.488528	26.585207	26.503991	26.223479	26.099981	25.983881	26.108695	25.999013	25.8885	25.817048	26.026266	25.844658	25.981355	0	19.62681
20/02/18	12:19:14 a. m.	3601952354	19.165239	19.165239	19.224306	26.364834	26.397642	19.71222	25.969331	-0.84176	-0.813602	-2.588306	19.29553	18.880587	19.364692	19.274266	19.056306	19.104257	19.287497	19.157321	19.128289	18.904915	19.21472	19.323219	19.350238	18.971508	19.61287	19.507283	19.913374	19.769728	19.747321	19.757577	19.779187	19.671252	19.651388	18.975439	19.481264	19.119679	19.342385	19.202761	26.089611	26.320361	26.457699	26.341999	26.559397	26.496058	26.592708	26.501755	26.219188	26.099317	25.972461	26.106205	25.994917	25.889438	25.815239	26.01073	25.85772	25.977953	0	19.636083
20/02/18	12:20:14 a. m.	3601952414	19.180056	19.180056	19.128665	26.374221	26.390711	19.718513	25.96248	-1.039046	-0.805986	-2.549512	19.312372	18.882132	19.373534	19.279947	19.08127	19.121982	19.307449	19.178182	19.141384	18.921302	19.216851	19.345894	19.363757	18.994724	19.631989	19.50303	19.903339	19.786257	19.771962	19.747308	19.790144	19.680386	19.652205	18.865873	19.443126	19.04209	19.239294	19.05294	26.094979	26.316859	26.446315	26.339163	26.537133	26.489954	26.574389	26.502922	26.214685	26.075773	25.961055	26.101674	25.980536	25.889019	25.817109	26.015116	25.849294	25.972741	0	19.652771
20/02/18	12:21:14 a. m.	3601952474	19.202437	19.202437	19.250465	26.383608	26.373884	19.75077	25.949202	-1.18961	-0.805551	-3.052298	19.329355	18.912091	19.400299	19.297692	19.107062	19.143542	19.317196	19.197117	19.165692	18.948558	19.25202	19.366457	19.385865	19.011169	19.659565	19.529491	19.932358	19.826625	19.798027	19.791577	19.830644	19.704807	19.683836	19.015497	19.548892	19.182305	19.35603	19.149599	26.080995	26.308867	26.430231	26.309982	26.533482	26.470153	26.543557	26.490493	26.197192	26.061109	25.948916	26.088642	25.971601	25.873217	25.797862	25.994742	25.85203	25.954699	0	19.674267
20/02/18	12:22:14 a. m.	3601952534	19.211089	19.211089	19.067404	26.392996	26.388569	19.764833	25.965837	-0.80249	-0.831445	-2.778553	19.337075	18.931325	19.408817	19.309239	19.115406	19.151243	19.331533	19.216962	19.173156	18.949326	19.251009	19.373738	19.392396	19.014017	19.668425	19.544509	19.959319	19.852686	19.807462	19.789913	19.845118	19.720008	19.696051	18.808488	19.393521	18.997267	19.159216	18.978527	26.086423	26.316065	26.454321	26.320171	26.551268	26.478378	26.562403	26.504077	26.22402	26.077401	25.968405	26.083194	25.988344	25.896369	25.828816	26.012625	25.850464	25.98692	0	19.70205
20/02/18	12:23:14 a. m.	3601952594	19.228759	19.228759	19.295844	26.402381	26.378421	19.790216	25.951424	-0.882273	-0.82013	-3.081201	19.356044	18.947736	19.416335	19.331932	19.130775	19.16832	19.358426	19.22454	19.195753	18.97329	19.261681	19.386332	19.407738	19.043726	19.688051	19.568304	19.980459	19.865759	19.838587	19.837615	19.871988	19.741397	19.719786	19.045241	19.542336	19.201184	19.400343	19.290116	26.097961	26.321177	26.434828	26.328946	26.537431	26.465001	26.533438	26.478604	26.208398	26.052718	25.9728	26.07433	25.975802	25.874442	25.821304	25.98773	25.851883	25.951812	0	19.722211
20/02/18	12:24:14 a. m.	3601952654	19.250965	19.250965	19.406443	26.411762	26.386417	19.799915	25.974489	-1.017936	-0.807727	-2.099137	19.377588	18.962351	19.4444	19.350527	19.143191	19.195583	19.371095	19.252368	19.212151	18.993174	19.291991	19.426851	19.428224	19.064021	19.708399	19.586529	20.001292	19.871825	19.844196	19.834211	19.866746	19.756472	19.729562	19.145751	19.640192	19.302756	19.529371	19.414143	26.093914	26.326895	26.443231	26.333325	26.533778	26.479776	26.554051	26.493948	26.218831	26.068505	25.979653	26.081857	25.987462	25.90693	25.854728	26.005565	25.890758	25.994942	0	19.752024
20/02/18	12:25:14 a. m.	3601952714	19.271312	19.271312	19.135048	26.421141	26.399099	19.823914	25.982992	-1.139318	-0.778133	-1.050917	19.405221	18.975672	19.460456	19.369196	19.161417	19.211378	19.387286	19.265564	19.222398	19.017468	19.312129	19.451918	19.462125	19.096135	19.730437	19.617893	20.015007	19.894102	19.86765	19.865017	19.892196	19.781749	19.751175	18.861217	19.488431	19.067251	19.236241	19.022101	26.110433	26.346007	26.457763	26.352071	26.555303	26.488781	26.559169	26.491596	26.23077	26.084666	25.996494	26.068967	26.012084	25.915761	25.864938	26.01691	25.892722	25.99439	0	19.755164
20/02/18	12:26:14 a. m.	3601952774	19.288337	19.288337	19.359527	26.430516	26.417266	19.83977	25.999024	-1.2711	-0.787055	-1.086757	19.418084	18.995641	19.482019	19.387901	19.182203	19.230211	19.429948	19.281554	19.25136	19.031527	19.30899	19.464874	19.473599	19.098805	19.752281	19.627831	20.029758	19.924806	19.870404	19.873539	19.91453	19.797205	19.76758	19.111349	19.609808	19.258609	19.472106	19.345764	26.128888	26.338968	26.484133	26.358646	26.585741	26.518298	26.576792	26.511413	26.252511	26.09354	26.016578	26.081021	26.024158	25.934929	25.889614	26.030125	25.896784	26.024464	0	19.774991
20/02/18	12:27:14 a. m.	3601952834	19.317839	19.317839	19.295373	26.439888	26.423517	19.863015	26.006025	-0.840674	-0.798805	-1.550235	19.454483	19.024896	19.509677	19.417549	19.197652	19.278293	19.456458	19.315635	19.283951	19.062871	19.350457	19.483394	19.494355	19.12007	19.775449	19.651238	20.057092	19.929295	19.90727	19.900882	19.932144	19.815783	19.797984	19.060417	19.630519	19.228001	19.39551	19.162416	26.126706	26.354007	26.487388	26.3617	26.587146	26.526071	26.590428	26.529065	26.249145	26.111209	26.026458	26.083345	26.034953	25.939775	25.861716	26.056248	25.907803	26.03272	0	19.78867
20/02/18	12:28:14 a. m.	3601952894	19.334514	19.334514	19.350019	26.449256	26.445156	19.876053	26.038443	-0.877306	-0.821218	-1.45646	19.472635	19.043238	19.526422	19.429805	19.227355	19.288324	19.469436	19.337796	19.301351	19.075987	19.356005	19.492046	19.519364	19.143437	19.78664	19.666977	20.075634	19.941849	19.925848	19.912043	19.939598	19.827412	19.808474	19.101185	19.617315	19.249621	19.459158	19.322814	26.158716	26.362914	26.484759	26.377926	26.625785	26.550821	26.613047	26.561988	26.270443	26.141157	26.060511	26.116885	26.069464	25.985499	25.906555	26.089377	25.92743	26.04911	0	19.808507
20/02/18	12:29:14 a. m.	3601952954	19.348451	19.348451	19.314458	26.458618	26.442322	19.897433	26.026786	-0.885688	-0.803592	-1.765916	19.469161	19.069902	19.536447	19.444471	19.241345	19.294551	19.471731	19.351806	19.322559	19.088535	19.365151	19.519708	19.529811	19.17314	19.794256	19.677237	20.089708	19.980191	19.945729	19.941358	19.96909	19.853739	19.825588	19.072907	19.639526	19.253055	19.417007	19.189795	26.155064	26.373324	26.503476	26.384972	26.615604	26.537914	26.60404	26.549627	26.256879	26.127479	26.043407	26.101637	26.056479	25.962674	25.912567	26.068388	25.931376	26.037071	0	19.827752
20/02/18	12:30:14 a. m.	3601953014	19.370075	19.370075	19.351352	26.467976	26.446091	19.913961	26.02921	-1.19349	-0.812949	-2.026944	19.511057	19.085427	19.558353	19.483462	19.257889	19.307501	19.497728	19.36975	19.3408	19.103851	19.398286	19.538176	19.543401	19.185371	19.825452	19.705256	20.1074	19.99351	19.967615	19.932508	19.983069	19.869136	19.841701	19.109609	19.627769	19.245186	19.454702	19.319495	26.155899	26.376417	26.503626	26.381257	26.608818	26.550237	26.607933	26.552376	26.27826	26.12317	26.048939	26.101677	26.058808	25.963859	25.915126	26.062251	25.928215	26.060848	0	19.838195
20/02/18	12:31:14 a. m.	3601953074	19.384098	19.384098	19.511969	26.477327	26.474146	19.941108	26.062467	-0.946224	-0.799458	-2.081667	19.519053	19.099004	19.581045	19.492301	19.274765	19.329323	19.506132	19.375624	19.353841	19.132734	19.401024	19.551123	19.565539	19.195863	19.852595	19.730114	20.125559	20.017229	19.991357	19.970988	20.0118	19.896548	19.873781	19.266046	19.737842	19.405955	19.632165	19.517838	26.18297	26.403284	26.528141	26.415753	26.641645	26.563719	26.639493	26.588563	26.303748	26.172223	26.085385	26.127555	26.095253	25.998474	25.923432	26.115617	25.964185	26.08008	0	19.879169
20/02/18	12:32:14 a. m.	3601953134	19.407546	19.407546	19.206789	26.486671	26.487849	19.95432	26.079168	-0.871563	-0.805768	-2.875282	19.543942	19.11988	19.603288	19.517878	19.300135	19.348153	19.540741	19.401718	19.365737	19.146791	19.434045	19.575547	19.577012	19.23077	19.85712	19.754045	20.147471	20.033849	20.00152	19.993138	20.016399	19.903236	19.882097	18.932733	19.612804	19.147247	19.294991	19.046168	26.199609	26.425457	26.540084	26.427114	26.638915	26.586009	26.651503	26.606851	26.3151	26.180236	26.105978	26.140348	26.109669	26.028679	25.960754	26.125454	25.968303	26.093089	0	19.884024
20/02/18	12:33:14 a. m.	3601953194	19.425768	19.425768	19.432257	26.496008	26.500782	19.971273	26.092095	-0.92263	-0.811861	-2.944136	19.55704	19.143953	19.62622	19.531774	19.322301	19.362143	19.5595	19.414267	19.393316	19.16268	19.452696	19.586708	19.608723	19.239435	19.872041	19.784512	20.162646	20.032871	20.016955	19.990315	20.054591	19.91981	19.907715	19.183714	19.691985	19.335332	19.540465	19.40979	26.221677	26.419519	26.547474	26.433428	26.673597	26.603165	26.664743	26.616656	26.326775	26.188805	26.107221	26.149356	26.115717	26.029006	25.973904	26.152088	25.993559	26.119203	0	19.906774
20/02/18	12:34:14 a. m.	3601953254	19.443512	19.443512	19.565936	26.505338	26.520572	19.993643	26.104409	-0.796436	-0.784661	-2.591775	19.580189	19.155139	19.632393	19.546689	19.333559	19.387774	19.580431	19.444146	19.412239	19.177759	19.467961	19.607416	19.626527	19.256952	19.89884	19.793861	20.183225	20.063862	20.047975	20.026596	20.065693	19.940175	19.92256	19.315197	19.811084	19.462514	19.671051	19.569836	26.235402	26.446723	26.576383	26.448933	26.687205	26.622454	26.679429	26.639415	26.349206	26.207075	26.127313	26.169187	26.138555	26.055505	25.988514	26.147013	25.993974	26.112542	0	19.930304
20/02/18	12:35:14 a. m.	3601953314	19.462435	19.462435	19.348525	26.51466	26.502191	20.01032	26.078237	-0.773308	-0.800763	-2.145382	19.599598	19.175859	19.651516	19.562942	19.357854	19.416828	19.591443	19.442291	19.427435	19.204437	19.478616	19.626063	19.650964	19.288245	19.910826	19.816232	20.197143	20.068787	20.064693	20.043058	20.083968	19.966805	19.941367	19.101778	19.740873	19.303831	19.430734	19.165408	26.222478	26.4305	26.555709	26.444005	26.66491	26.600395	26.648614	26.61639	26.336722	26.178462	26.083613	26.169189	26.109269	26.023016	25.981647	26.113845	25.975908	26.069184	0	19.934928
20/02/18	12:36:14 a. m.	3601953374	19.468405	19.468405	19.481511	26.523974	26.505696	20.025553	26.093688	-0.902917	-0.770082	-3.019669	19.59212	19.18148	19.666023	19.565157	19.362594	19.4036	19.592974	19.474368	19.440036	19.218735	19.488125	19.63026	19.646888	19.295305	19.919982	19.82245	20.223749	20.088259	20.080253	20.066673	20.095791	19.973113	19.95971	19.243885	19.734994	19.376532	19.597529	19.454613	26.236233	26.44121	26.569086	26.452718	26.664457	26.589025	26.65768	26.616843	26.324012	26.186018	26.098259	26.162795	26.114076	26.047272	25.995843	26.142899	25.996264	26.099766	0	19.972829
20/02/18	12:37:14 a. m.	3601953434	19.493389	19.493389	19.614513	26.533278	26.559425	20.044133	26.146463	-1.048048	-0.782268	-3.210558	19.640265	19.20841	19.68042	19.593614	19.397954	19.426483	19.624725	19.489109	19.466125	19.236116	19.51321	19.652113	19.672048	19.306858	19.950032	19.835086	20.242978	20.121131	20.096051	20.074139	20.111075	19.998593	19.968115	19.362524	19.862817	19.505342	19.729747	19.612138	26.27599	26.481349	26.615393	26.503501	26.714937	26.659726	26.725626	26.673253	26.385046	26.250998	26.172818	26.198402	26.174451	26.096434	26.02512	26.1813	26.054321	26.164318	0	19.988284
20/02/18	12:38:14 a. m.	3601953494	19.510706	19.510706	19.31316	26.542573	26.559742	20.065159	26.135392	-0.898106	-0.801634	-2.773415	19.64814	19.218448	19.709141	19.615394	19.41058	19.455333	19.647254	19.512087	19.478123	19.252783	19.514311	19.675284	19.691177	19.321835	19.970818	19.860983	20.256738	20.13398	20.10845	20.104519	20.137484	20.01652	19.996937	19.04622	19.697212	19.246847	19.418599	19.156919	26.269524	26.488511	26.608773	26.497281	26.72498	26.665217	26.716144	26.667869	26.399379	26.227228	26.160955	26.191126	26.160987	26.087774	26.024238	26.171955	26.042007	26.152258	0	19.99733
20/02/18	12:39:14 a. m.	3601953554	19.533269	19.533269	19.532767	26.551856	26.554819	20.076915	26.14827	-0.90509	-0.78836	-1.358447	19.67136	19.253175	19.719944	19.640234	19.424205	19.483804	19.667107	19.529176	19.501727	19.268846	19.543799	19.683921	19.713719	19.364745	19.983608	19.874838	20.277366	20.141928	20.124957	20.106001	20.149789	20.030701	20.003047	19.288559	19.793013	19.43298	19.635382	19.513902	26.264148	26.478196	26.587672	26.490556	26.734381	26.653466	26.715311	26.672231	26.39741	26.237144	26.171782	26.208331	26.172729	26.102719	26.032324	26.183009	26.060374	26.166022	0	20.033451
20/02/18	12:40:14 a. m.	3601953614	19.546803	19.546803	19.658022	26.56113	26.557297	20.093179	26.142486	-0.824997	-0.772911	-1.030107	19.68568	19.265462	19.727674	19.659235	19.446891	19.493476	19.680645	19.550745	19.504476	19.278183	19.554453	19.705714	19.73304	19.369563	19.994208	19.900004	20.298961	20.155001	20.13758	20.116758	20.181026	20.028304	20.026773	19.407017	19.901197	19.543744	19.777547	19.660604	26.289827	26.492819	26.609233	26.491606	26.717126	26.656002	26.713532	26.6524	26.393131	26.23489	26.151226	26.209279	26.168187	26.097262	26.032359	26.175724	26.054006	26.159439	0	20.042959
20/02/18	12:41:14 a. m.	3601953674	19.567282	19.567282	19.469946	26.570391	26.575951	20.11633	26.16989	-0.852315	-0.741577	-1.310532	19.703109	19.285825	19.755327	19.670547	19.461424	19.507634	19.696813	19.56369	19.530836	19.312258	19.575439	19.732327	19.759572	19.387143	20.021759	19.914315	20.319395	20.190924	20.163831	20.139507	20.187611	20.062146	20.047486	19.227482	19.841819	19.410807	19.568891	19.30073	26.298397	26.504946	26.617483	26.526297	26.746003	26.677591	26.718956	26.686472	26.407417	26.259366	26.191248	26.225025	26.193797	26.120812	26.068514	26.210704	26.07137	26.188175	0	20.070208
20/02/18	12:42:14 a. m.	3601953734	19.587851	19.587851	19.56926	26.57964	26.576897	20.135087	26.170898	-0.839898	-0.770082	-1.765531	19.720359	19.295986	19.780979	19.694053	19.486097	19.536606	19.721991	19.59276	19.558399	19.312852	19.598868	19.739881	19.775262	19.415822	20.052822	19.927279	20.337403	20.205486	20.188575	20.168136	20.190391	20.088711	20.056982	19.324465	19.831306	19.47473	19.681257	19.534542	26.304114	26.510847	26.639597	26.517674	26.736941	26.677856	26.723978	26.679512	26.401553	26.263981	26.192201	26.220723	26.198409	26.13549	26.070382	26.201136	26.07781	26.177945	0	20.047604
20/02/18	12:43:14 a. m.	3601953794	19.605768	19.605768	19.704207	26.588877	26.598828	20.149142	26.204166	-0.824065	-0.768124	-2.208327	19.741962	19.314767	19.798164	19.706983	19.499038	19.549854	19.735415	19.613066	19.57924	19.340552	19.613986	19.761786	19.790916	19.435025	20.066539	19.96212	20.346327	20.212341	20.186192	20.17914	20.222564	20.086332	20.080724	19.455564	19.940872	19.582754	19.83401	19.707834	26.313619	26.527749	26.649222	26.5342	26.759447	26.703992	26.75183	26.713808	26.435583	26.303104	26.221011	26.248117	26.239115	26.157437	26.094403	26.256468	26.102033	26.215806	0	20.104424
20/02/18	12:44:14 a. m.	3601953854	19.625883	19.625883	19.502354	26.598099	26.612973	20.164652	26.208705	-0.82717	-0.779221	-1.688584	19.766347	19.339022	19.8149	19.737788	19.516113	19.576949	19.755049	19.622818	19.60147	19.36575	19.630418	19.778752	19.8108	19.446181	20.077494	19.968292	20.361098	20.228973	20.212546	20.192302	20.220962	20.117505	20.102696	19.241686	19.893048	19.470318	19.58082	19.325897	26.329133	26.536358	26.656447	26.542849	26.787469	26.709947	26.772715	26.730328	26.451513	26.307496	26.229975	26.268943	26.242818	26.156337	26.098796	26.241647	26.117624	26.214708	0	20.121563
20/02/18	12:45:14 a. m.	3601953914	19.636632	19.636632	19.636104	26.607308	26.620039	20.192312	26.225403	-0.810716	-0.769647	-2.131894	19.769171	19.353421	19.833171	19.739669	19.522811	19.573769	19.77531	19.634346	19.608201	19.378115	19.644398	19.808695	19.81818	19.453595	20.101772	19.983262	20.397364	20.262965	20.24657	20.23158	20.254181	20.136259	20.116854	19.391084	19.897224	19.530379	19.748004	19.61383	26.35062	26.555648	26.665522	26.562456	26.780197	26.712228	26.778838	26.726272	26.448569	26.318259	26.250112	26.286307	26.254949	26.166179	26.12192	26.272298	26.12792	26.230685	0	20.136586
20/02/18	12:46:14 a. m.	3601953974	19.657271	19.657271	19.76505	26.616501	26.625996	20.203339	26.227702	-0.85573	-0.748975	-2.708929	19.803412	19.361648	19.851192	19.764435	19.536365	19.595706	19.795779	19.652969	19.61998	19.402773	19.663581	19.82513	19.846205	19.482618	20.112644	19.999841	20.394467	20.277147	20.243436	20.239756	20.271093	20.15021	20.141459	19.520269	20.000081	19.657107	19.887793	19.759998	26.338409	26.555973	26.681854	26.564829	26.802678	26.72083	26.786956	26.734585	26.447851	26.326688	26.23795	26.282387	26.264746	26.182611	26.107233	26.275004	26.138856	26.233842	0	20.154334
20/02/18	12:47:15 a. m.	3601954035	19.676753	19.676753	19.566246	26.625681	26.63177	20.222922	26.23419	-1.091976	-0.739401	-2.985114	19.812568	19.39208	19.864996	19.791601	19.572268	19.623981	19.810847	19.676983	19.643391	19.423208	19.673509	19.837628	19.857449	19.494033	20.127782	20.025857	20.419421	20.287814	20.263817	20.257567	20.29509	20.171723	20.157225	19.32346	19.935594	19.525718	19.660223	19.386237	26.358063	26.555115	26.66702	26.56624	26.81085	26.725589	26.787167	26.754206	26.461679	26.326214	26.255548	26.302696	26.266332	26.177791	26.116373	26.289396	26.142041	26.231316	0	20.160555
20/02/18	12:48:15 a. m.	3601954095	19.701986	19.701986	19.682886	26.634844	26.634687	20.248634	26.223267	-0.885533	-0.755938	-2.467299	19.840573	19.407603	19.88439	19.81454	19.594539	19.634394	19.853828	19.702499	19.677524	19.439662	19.719038	19.850024	19.88659	19.522602	20.16081	20.059459	20.436029	20.313901	20.294549	20.286868	20.320422	20.196192	20.169479	19.444987	19.931935	19.593276	19.793496	19.650736	26.36673	26.563491	26.686188	26.5742	26.800155	26.724448	26.772664	26.746978	26.477333	26.312936	26.247308	26.280996	26.25306	26.187165	26.121175	26.266751	26.13129	26.208725	0	20.186882
20/02/18	12:49:15 a. m.	3601954155	19.711173	19.711173	19.818317	26.64399	26.651107	20.262969	26.243707	-0.84502	-0.761596	-2.376222	19.845574	19.428017	19.895921	19.808043	19.599269	19.655063	19.851218	19.719401	19.679974	19.442999	19.720699	19.873539	19.897618	19.539085	20.150343	20.061238	20.45338	20.336807	20.318171	20.294305	20.343964	20.214942	20.193573	19.575261	20.061967	19.69911	19.936217	19.819029	26.37522	26.587757	26.702024	26.586303	26.815266	26.738644	26.799946	26.767615	26.48719	26.327454	26.263648	26.305988	26.277406	26.191153	26.139356	26.276227	26.156539	26.255594	0	20.201073
20/02/18	12:50:15 a. m.	3601954215	19.735004	19.735004	19.690495	26.653121	26.668634	20.285151	26.259679	-1.065433	-0.746364	-3.106507	19.871705	19.452854	19.923718	19.840578	19.627476	19.67629	19.864779	19.734793	19.713161	19.479725	19.743348	19.886137	19.926734	19.548761	20.194191	20.082228	20.472359	20.34611	20.333951	20.31975	20.35877	20.241322	20.217681	19.418469	20.028861	19.602333	19.809042	19.593769	26.39102	26.60457	26.708632	26.59342	26.848585	26.781727	26.811838	26.774272	26.503641	26.353655	26.290065	26.32437	26.290557	26.215969	26.158466	26.291891	26.162596	26.249547	0	20.22567
20/02/18	12:51:15 a. m.	3601954275	19.747675	19.747675	19.675576	26.662233	26.670559	20.29895	26.259122	-1.088251	-0.781832	-1.428071	19.883245	19.466046	19.938959	19.851553	19.634794	19.697486	19.887496	19.756352	19.716139	19.482216	19.746814	19.911065	19.93205	19.56324	20.205247	20.086406	20.489984	20.381523	20.343062	20.350758	20.353345	20.2495	20.230725	19.430054	19.959395	19.581367	19.781756	19.625307	26.39226	26.597655	26.715043	26.604658	26.849705	26.781255	26.799815	26.77922	26.515423	26.341738	26.290505	26.330061	26.290768	26.212978	26.155473	26.282726	26.161893	26.265955	0	20.243897
20/02/18	12:52:15 a. m.	3601954335	19.763648	19.763648	19.839144	26.671328	26.683631	20.315238	26.28143	-0.836017	-0.774434	-2.452141	19.906226	19.478214	19.959097	19.863332	19.64177	19.712573	19.904359	19.771141	19.737662	19.495996	19.771503	19.931837	19.938144	19.579215	20.218496	20.114475	20.506032	20.388124	20.366302	20.357817	20.370982	20.265331	20.249584	19.595777	20.078749	19.735359	19.952172	19.833665	26.411546	26.621096	26.729832	26.61275	26.857744	26.788609	26.819601	26.795547	26.515956	26.373625	26.298818	26.320778	26.316464	26.245077	26.180727	26.3027	26.19352	26.301164	0	20.247673
20/02/18	12:53:15 a. m.	3601954395	19.790427	19.790427	19.929433	26.680404	26.696337	20.332284	26.299948	-1.108584	-0.763554	-1.041411	19.923466	19.507042	19.976538	19.899421	19.670557	19.739225	19.929523	19.790327	19.768895	19.538996	19.784908	19.943205	19.974264	19.619612	20.229706	20.131394	20.524118	20.405303	20.386731	20.388593	20.3872	20.27974	20.257774	19.687028	20.16624	19.812368	20.049809	19.93172	26.418029	26.626173	26.732186	26.630353	26.894305	26.801742	26.838575	26.799105	26.526568	26.383411	26.332156	26.334882	26.333335	26.259661	26.190514	26.339004	26.219526	26.307042	0	20.300042
20/02/18	12:54:15 a. m.	3601954455	19.803271	19.803271	19.672927	26.689461	26.697435	20.352967	26.30221	-1.140249	-0.759637	-1.17154	19.934601	19.525755	19.991152	19.913659	19.696497	19.75356	19.936223	19.803679	19.774235	19.545421	19.803228	19.955155	19.986299	19.626325	20.259504	20.153808	20.542187	20.425928	20.406913	20.394906	20.419746	20.298978	20.27473	19.392478	20.029743	19.583523	19.79359	19.565301	26.442733	26.639153	26.743993	26.643393	26.862241	26.794015	26.827931	26.790532	26.532924	26.385244	26.333759	26.333515	26.324189	26.268811	26.21363	26.323229	26.215871	26.321643	0	20.314823
20/02/18	12:55:15 a. m.	3601954515	19.821117	19.821117	19.873651	26.698497	26.713124	20.366484	26.323877	-0.832137	-0.750933	-1.387607	19.957483	19.533728	20.008916	19.926944	19.706356	19.765091	19.957121	19.819289	19.802109	19.568679	19.814983	19.977628	20.004073	19.653244	20.275424	20.180611	20.547882	20.433012	20.420702	20.402447	20.419907	20.317368	20.301004	19.63447	20.116844	19.774619	19.981507	19.860815	26.43651	26.638633	26.760606	26.658553	26.890597	26.812585	26.860477	26.817542	26.542609	26.409426	26.341463	26.356049	26.357737	26.288406	26.222254	26.35151	26.235915	26.352136	0	20.329067
20/02/18	12:56:15 a. m.	3601954575	19.844449	19.844449	19.778067	26.707514	26.73231	20.386186	26.345302	-0.904159	-0.756591	-1.182073	19.985953	19.563373	20.033323	19.94462	19.730465	19.781736	19.982881	19.843431	19.830023	19.583315	19.845493	20.003736	20.031215	19.662722	20.298304	20.204658	20.564026	20.46094	20.441265	20.415829	20.43902	20.336294	20.315337	19.509098	20.080932	19.704808	19.888335	19.70716	26.454523	26.670538	26.779097	26.678105	26.898187	26.82631	26.880493	26.840644	26.562889	26.431477	26.377911	26.37326	26.377947	26.293752	26.25163	26.385206	26.248572	26.367959	0	20.358247
